PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
1QBT, 146, PDB_BIND, Ki, =, 0.024, nM
1QBT, 146, BINDING_MOAD, Ki, 0.024, =, nM
1QBT, 146, BINDING_DB, NA, NA, NA, NA
1QBU, 846, PDB_BIND, Ki, =, 0.058, nM
1QBU, 846, BINDING_MOAD, Ki, 0.058, =, nM
1QBU, 846, BINDING_DB, NA, NA, NA, NA
3A2O, KNJ, PDB_BIND, Ki, =, 0.83, nM
3A2O, KNJ, BINDING_MOAD, Ki, 0.83, =, nM
2AVV, MK1, PDB_BIND, Ki, =, 0.55, nM
2AVV, MK1, BINDING_MOAD, Ki, 0.55, =, nM
2AVV, MK1, BINDING_MOAD, Ki, 0.55, =, nM
2AVV, MK1, BINDING_DB, NA, NA, NA, NA
2AVQ, 2NC, BINDING_MOAD, Ki, 41, =, uM
2AVS, MK1, PDB_BIND, Ki, =, 27.0, nM
2AVS, MK1, BINDING_MOAD, Ki, 27, =, nM
2AVS, MK1, BINDING_DB, NA, NA, NA, NA
2AVM, 2NC, BINDING_MOAD, Ki, 2, =, uM
2AVO, MK1, PDB_BIND, Ki, =, 1.40, nM
2AVO, MK1, BINDING_MOAD, Ki, 1.4, =, nM
2AVO, MK1, BINDING_DB, NA, NA, NA, NA
3EM6, 017, BINDING_DB, NA, NA, NA, NA
3EM4, DR7, BINDING_DB, NA, NA, NA, NA
3EM3, 478, BINDING_DB, NA, NA, NA, NA
1U8G, KI2, BINDING_MOAD, , , , 
2F80, 017, PDB_BIND, Ki, =, 6.6, nM
2F80, 017, BINDING_MOAD, Ki, 6.6, =, nM
2F80, 017, BINDING_DB, NA, NA, NA, NA
2F81, 017, PDB_BIND, Ki, =, 0.03, nM
2F81, 017, BINDING_MOAD, Ki, 0.03, =, nM
2F81, 017, BINDING_DB, NA, NA, NA, NA
3VF5, 031, PDB_BIND, Ki, =, 0.46, nM
3VF7, 031, PDB_BIND, Ki, =, 0.80, nM
1XL5, 190, BINDING_MOAD, Ki, 45, =, nM
1XL5, 190, BINDING_DB, NA, NA, NA, NA
2O4P, TPV, PDB_BIND, Kd, =, 19, pM
2O4P, TPV, BINDING_MOAD, Kd, 19, =, pM
2O4P, TPV, BINDING_DB, NA, NA, NA, NA
2QD7, 065, PDB_BIND, Ki, =, 0.80, nM
2QD7, 065, BINDING_MOAD, Ki, 0.8, =, nM
2QD6, 065, PDB_BIND, Ki, =, 2.1, nM
2QD6, 065, BINDING_MOAD, Ki, 2.1, =, nM
2QD8, 065, PDB_BIND, Ki, =, 0.85, nM
2QD8, 065, BINDING_MOAD, Ki, 0.85, =, nM
2PQZ, G0G, PDB_BIND, Ki, =, 2.15, uM
2PQZ, G0G, BINDING_MOAD, Ki, 2.15, =, uM
2Q63, 1UN, PDB_BIND, Kd, =, 66, nM
2Q63, 1UN, BINDING_MOAD, Ki, 9.9, =, nM
2Q63, 1UN, BINDING_DB, NA, NA, NA, NA
2I4X, KGQ, PDB_BIND, Ki, =, 1.9, pM
2I4X, KGQ, BINDING_MOAD, Kd, 9.7, =, pM
2I4W, KGQ, PDB_BIND, Ki, =, 2.6, pM
2I4W, KGQ, BINDING_MOAD, Ki, 2.6, =, pM
2I4V, DJR, PDB_BIND, Ki, =, 6.3, pM
2I4V, DJR, BINDING_MOAD, Kd, 9.7, =, pM
2I4V, DJR, BINDING_DB, NA, NA, NA, NA
2I4U, DJR, PDB_BIND, Ki, =, 2.7, pM
2I4U, DJR, BINDING_MOAD, Ki, 2.7, =, pM
2I4U, DJR, BINDING_DB, NA, NA, NA, NA
2I4D, QFI, PDB_BIND, Ki, =, 2.1, pM
2I4D, QFI, BINDING_MOAD, Ki, 2.1, =, pM
3FX5, KNI, BINDING_MOAD, Ki, 1, <, nM
3FX5, KNI, BINDING_DB, NA, NA, NA, NA
1MUI, AB1, PDB_BIND, Ki, =, 1.3, pM
1MUI, AB1, BINDING_DB, NA, NA, NA, NA
1HVS, A77, PDB_BIND, Ki, =, 50, pM
1HVS, A77, BINDING_MOAD, Ki, 50, =, pM
1HVS, A77, BINDING_DB, NA, NA, NA, NA
1HVR, XK2, PDB_BIND, Ki, =, 0.31, nM
1HVR, XK2, BINDING_MOAD, Ki, 0.31, =, nM
1HVR, XK2, BINDING_DB, NA, NA, NA, NA
3I8W, CB5, PDB_BIND, Ki, =, 4.9, nM
3I8W, CB5, BINDING_MOAD, Ki, 4.9, =, nM
1RL8, RIT, BINDING_MOAD, , , , 
1RL8, RIT, BINDING_DB, NA, NA, NA, NA
3K4V, ROC, BINDING_DB, NA, NA, NA, NA
1HVI, A77, PDB_BIND, Ki, =, 12, pM
1HVI, A77, BINDING_MOAD, Ki, 84, =, pM
1HVI, A77, BINDING_DB, NA, NA, NA, NA
1HVH, Q82, PDB_BIND, Ki, =, 11, nM
1HVH, Q82, BINDING_MOAD, Ki, 11, =, nM
1HVH, Q82, BINDING_DB, NA, NA, NA, NA
1HVK, A79, PDB_BIND, Ki, =, 11, pM
1HVK, A79, BINDING_MOAD, Ki, 77, =, pM
1HVK, A79, BINDING_DB, NA, NA, NA, NA
1HVJ, A78, PDB_BIND, Ki, =, 4, pM
1HVJ, A78, BINDING_MOAD, Ki, 4, =, pM
1HVJ, A78, BINDING_DB, NA, NA, NA, NA
2QMP, A00, BINDING_DB, NA, NA, NA, NA
1HVL, A76, PDB_BIND, Ki, =, 112, pM
1HVL, A76, BINDING_MOAD, Ki, 1000, =, pM
1HVL, A76, BINDING_DB, NA, NA, NA, NA
2AID, THK, BINDING_MOAD, Ki, 15, =, uM
2AID, THK, BINDING_MOAD, Ki, 15, =, uM
4HDF, G52, PDB_BIND, Ki, =, 3.2, nM
4HDF, G52, BINDING_MOAD, Ki, 3.2, =, nM
4HDB, G52, PDB_BIND, Ki, =, 8.9, nM
4HDB, G52, BINDING_MOAD, Ki, 8.9, =, nM
4HDP, G52, PDB_BIND, Ki, =, 30.9, nM
4HDP, G52, BINDING_MOAD, Ki, 30.9, =, nM
3KFP, 3TL, BINDING_MOAD, , , , 
3KFP, 3TL, BINDING_DB, NA, NA, NA, NA
3KFR, 1F1, BINDING_MOAD, , , , 
3KFR, 3TL, BINDING_MOAD, , , , 
3KFR, 3TL, BINDING_DB, NA, NA, NA, NA
3KFS, 2FX, BINDING_MOAD, , , , 
3KFS, 3TL, BINDING_MOAD, , , , 
3KFS, 3TL, BINDING_DB, NA, NA, NA, NA
4I8Z, G08, PDB_BIND, Ki, =, 8.9, pM
4I8Z, G08, BINDING_MOAD, Ki, 8.9, =, pM
3AID, ARQ, PDB_BIND, Ki, =, 137, nM
3AID, ARQ, BINDING_MOAD, Ki, 137, =, nM
3DJK, G55, PDB_BIND, Ki, =, 26, pM
3DJK, G55, BINDING_MOAD, Ki, 26, =, pM
3DJK, G55, BINDING_DB, NA, NA, NA, NA
3KFN, 3TL, PDB_BIND, IC50, =, 18, uM
3KFN, 3TL, BINDING_MOAD, , , , 
3KFN, 3TL, BINDING_DB, NA, NA, NA, NA
1TCX, IM1, PDB_BIND, Ki, =, 112, nM
1TCX, IM1, BINDING_MOAD, Ki, 112, =, nM
1ZLF, 0ZR, BINDING_MOAD, Ki, 1000, =, nM
2NMZ, ROC, PDB_BIND, Ki, =, 4.3, nM
2NMZ, ROC, BINDING_MOAD, , , , 
2NMZ, ROC, BINDING_DB, NA, NA, NA, NA
2NMY, ROC, PDB_BIND, Ki, =, 4.3, nM
2NMY, ROC, BINDING_MOAD, , , , 
2NMY, ROC, BINDING_DB, NA, NA, NA, NA
1FFF, 0Q4, BINDING_MOAD, , , , 
4HEG, G52, PDB_BIND, Ki, =, 1.20, nM
4HEG, G52, BINDING_MOAD, Ki, 1.2, =, nM
1FEJ, 2NC, BINDING_MOAD, , , , 
3KF0, 3TL, BINDING_MOAD, , , , 
3KF0, 3TL, BINDING_DB, NA, NA, NA, NA
1DAZ, 0Q4, BINDING_MOAD, , , , 
2IEN, 017, PDB_BIND, Ki, =, 1.0, nM
2IEN, 017, BINDING_MOAD, Ki, 1.3, =, nM
2IEN, 017, BINDING_DB, NA, NA, NA, NA
2IEO, 017, PDB_BIND, Ki, =, 3.2, nM
2IEO, 017, BINDING_MOAD, Ki, 3.2, =, nM
2IEO, 017, BINDING_DB, NA, NA, NA, NA
3OXC, ROC, PDB_BIND, Ki, =, 3.9, nM
3OXC, ROC, BINDING_MOAD, Ki, 0.8, =, nM
3OXC, ROC, BINDING_DB, NA, NA, NA, NA
3QAA, G04, PDB_BIND, Ki, =, 2.9, pM
2R3T, G4G, PDB_BIND, Ki, =, 1.4, uM
2R3T, G4G, BINDING_MOAD, Ki, 1.4, =, uM
3OXX, DR7, BINDING_DB, NA, NA, NA, NA
3OXV, 478, BINDING_DB, NA, NA, NA, NA
3OXW, 017, BINDING_DB, NA, NA, NA, NA
1GNM, U0E, PDB_BIND, Ki, =, 560, nM
1GNM, U0E, BINDING_MOAD, Ki, 560, =, nM
1GNM, U0E, BINDING_MOAD, Ki, 560, =, nM
2QI0, MZ3, PDB_BIND, Ki, =, 42, nM
2QI0, MZ3, BINDING_MOAD, Ki, 42, =, nM
2QI1, MZ4, PDB_BIND, Ki, =, 50, nM
2QI1, MZ4, BINDING_MOAD, Ki, 50, =, nM
2QI3, MZ5, PDB_BIND, Ki, =, 0.063, nM
2QI3, MZ5, BINDING_MOAD, Ki, 0.063, =, nM
2QI4, MZ6, PDB_BIND, Ki, =, 0.036, nM
2QI4, MZ6, BINDING_MOAD, Ki, 0.036, =, nM
2QI4, MZ6, BINDING_DB, NA, NA, NA, NA
2QI5, MZ7, PDB_BIND, Ki, =, 0.014, nM
2QI5, MZ7, BINDING_MOAD, Ki, 0.014, =, nM
2QI6, MZ8, PDB_BIND, Ki, =, 0.027, nM
2QI6, MZ8, BINDING_MOAD, Ki, 0.027, =, nM
2QI7, MZ9, PDB_BIND, Ki, =, 0.062, nM
2QI7, MZ9, BINDING_MOAD, Ki, 0.062, =, nM
3TKG, ROC, BINDING_MOAD, , , , 
3TKG, ROC, BINDING_MOAD, , , , 
3TKG, ROC, BINDING_DB, NA, NA, NA, NA
2Q5K, AB1, PDB_BIND, Ki, =, 5, pM
2Q5K, AB1, BINDING_MOAD, Ki, 0.005, =, nM
2Q5K, AB1, BINDING_DB, NA, NA, NA, NA
2FGU, HPH, BINDING_DB, NA, NA, NA, NA
2FGU, QNC, BINDING_MOAD, Kd, 0.66, =, nM
2FGV, HPH, BINDING_DB, NA, NA, NA, NA
2FGV, QNC, BINDING_MOAD, Kd, 760, =, nM
4GZF, ILO, BINDING_MOAD, ic50, 142, =, nM
4GZF, ILO, BINDING_DB, NA, NA, NA, NA
1SGU, MK1, PDB_BIND, Ki, =, 4235, nM
1SGU, MK1, BINDING_MOAD, Ki, 4235, =, nM
1SGU, MK1, BINDING_DB, NA, NA, NA, NA
1MER, DMQ, BINDING_MOAD, Ki, 10, =, nM
1MER, DMQ, BINDING_DB, NA, NA, NA, NA
1MEU, DMP, PDB_BIND, Ki, =, 0.8, uM
1MEU, DMP, BINDING_MOAD, Ki, 0.8, =, uM
1MEU, DMP, BINDING_DB, NA, NA, NA, NA
1MET, DMP, PDB_BIND, Ki, =, 0.4, nM
1MET, DMP, BINDING_MOAD, Ki, 0.4, =, nM
1MET, DMP, BINDING_DB, NA, NA, NA, NA
2Q54, MU1, PDB_BIND, Ki, =, 0.98, nM
2Q54, MU1, BINDING_MOAD, Ki, 0.98, =, nM
2Q54, MU1, BINDING_DB, NA, NA, NA, NA
2Q55, MU0, PDB_BIND, Ki, =, 2.04, nM
2Q55, MU0, BINDING_MOAD, Ki, 2.04, =, nM
2Q55, MU0, BINDING_DB, NA, NA, NA, NA
3NDU, ROC, BINDING_DB, NA, NA, NA, NA
3NDT, ROC, BINDING_DB, NA, NA, NA, NA
1G35, AHF, PDB_BIND, Ki, =, 7.3, nM
1G35, AHF, BINDING_MOAD, Ki, 7.3, =, nM
1G35, AHF, BINDING_DB, NA, NA, NA, NA
3NDX, RIT, BINDING_DB, NA, NA, NA, NA
2ZGA, YDP, PDB_BIND, Ki, =, 0.48, uM
2ZGA, YDP, BINDING_MOAD, Ki, 0.48, =, uM
3PWM, 017, PDB_BIND, Kd, =, 0.8, nM
3PWM, 017, BINDING_MOAD, , , , 
3PWM, 017, BINDING_DB, NA, NA, NA, NA
1AJX, AH1, PDB_BIND, Ki, =, 12.2, nM
1AJX, AH1, BINDING_MOAD, Ki, 12.2, =, nM
1AJX, AH1, BINDING_DB, NA, NA, NA, NA
3PWR, ROC, BINDING_MOAD, , , , 
3PWR, ROC, BINDING_DB, NA, NA, NA, NA
1K2C, 0Q4, BINDING_MOAD, , , , 
1AID, THK, PDB_BIND, Ki, =, 15, uM
1AID, THK, BINDING_MOAD, Ki, 15, =, uM
3JW2, 017, BINDING_MOAD, , , , 
3JW2, 017, BINDING_DB, NA, NA, NA, NA
2I0D, MUT, PDB_BIND, Ki, =, 0.8, pM
2I0D, MUT, BINDING_MOAD, Ki, 0.0008, =, nM
2I0D, MUT, BINDING_DB, NA, NA, NA, NA
2IDW, 017, PDB_BIND, Ki, =, 1.3, nM
2IDW, 017, BINDING_MOAD, Ki, 1.3, =, nM
2IDW, 017, BINDING_DB, NA, NA, NA, NA
3BVA, 2NC, BINDING_MOAD, Ka, 31.7, =, M^-1
3BVA, 2NC, BINDING_DB, NA, NA, NA, NA
3BVB, 017, PDB_BIND, Kd, =, 3.2, uM
3BVB, 017, BINDING_MOAD, Ka, 3.3e+06, =, M^-1
3BVB, 017, BINDING_DB, NA, NA, NA, NA
1ODW, 0E8, BINDING_MOAD, Ki, 100, =, nM
1A8K, 0Q4, BINDING_MOAD, , , , 
1A8K, 0Q4, BINDING_MOAD, , , , 
1A8G, 2Z4, BINDING_MOAD, Ki, 7.4, =, nM
2O4S, AB1, PDB_BIND, Kd, =, 31, pM
2O4S, AB1, BINDING_MOAD, Kd, 31, =, pM
2O4S, AB1, BINDING_DB, NA, NA, NA, NA
1ODX, 0E8, BINDING_MOAD, , , , 
1ODY, LP1, PDB_BIND, Ki, =, 8, nM
1ODY, LP1, BINDING_MOAD, Ki, 8, =, nM
2O4K, DR7, PDB_BIND, Kd, =, 35, pM
2O4K, DR7, BINDING_MOAD, Kd, 35, =, pM
2O4K, DR7, BINDING_DB, NA, NA, NA, NA
2O4L, TPV, PDB_BIND, Kd, =, 608, pM
2O4L, TPV, BINDING_MOAD, Kd, 608, =, pM
2O4L, TPV, BINDING_DB, NA, NA, NA, NA
2O4N, TPV, PDB_BIND, Kd, =, 15, nM
2O4N, TPV, BINDING_MOAD, Kd, 15010, =, pM
2O4N, TPV, BINDING_DB, NA, NA, NA, NA
2B7Z, MK1, BINDING_DB, NA, NA, NA, NA
3TLH, 3TL, BINDING_MOAD, Ki, 1.5, =, nM
