PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
3CCC, 7AC, BINDING_DB, NA, NA, NA, NA
3CCB, B2Y, BINDING_MOAD, ic50, 30, =, uM
3CCB, B2Y, BINDING_MOAD, ic50, 30, =, uM
3CCB, B2Y, BINDING_MOAD, ic50, 30, =, uM
3CCB, B2Y, BINDING_MOAD, ic50, 30, =, uM
3CCB, B2Y, BINDING_DB, NA, NA, NA, NA
3KWJ, 23Q, PDB_BIND, IC50, =, 0.5, nM
2RGU, 356, PDB_BIND, IC50, =, 1, nM
2RGU, 356, BINDING_DB, NA, NA, NA, NA
1X70, 715, PDB_BIND, IC50, =, 18, nM
1X70, 715, BINDING_MOAD, ic50, 18, =, nM
1X70, 715, BINDING_MOAD, ic50, 18, =, nM
1X70, 715, BINDING_DB, NA, NA, NA, NA
1N1M, A3M, PDB_BIND, Ki, =, 2, uM
1N1M, A3M, BINDING_MOAD, Ki, 2, =, uM
1N1M, A3M, BINDING_MOAD, Ki, 2, =, uM
1N1M, A3M, BINDING_DB, NA, NA, NA, NA
1N1M, FUC, BINDING_DB, NA, NA, NA, NA
3SWW, KXB, PDB_BIND, Ki, =, 4, nM
3SWW, KXB, BINDING_MOAD, Ki, 4, =, nM
3SWW, KXB, BINDING_MOAD, Ki, 4, =, nM
3SWW, KXB, BINDING_DB, NA, NA, NA, NA
2QOE, 448, PDB_BIND, IC50, =, 25, nM
2QOE, 448, BINDING_MOAD, ic50, 25, =, nM
2QOE, 448, BINDING_MOAD, ic50, 25, =, nM
2QOE, 448, BINDING_DB, NA, NA, NA, NA
3EIO, AJH, PDB_BIND, IC50, =, 223, nM
3EIO, AJH, BINDING_MOAD, ic50, 223, =, nM
3EIO, AJH, BINDING_MOAD, ic50, 223, =, nM
3EIO, AJH, BINDING_DB, NA, NA, NA, NA
4G1F, 0WG, PDB_BIND, IC50, =, 17, nM
4G1F, 0WG, BINDING_DB, NA, NA, NA, NA
3O9V, 10T, PDB_BIND, IC50, =, 18, nM
3O9V, 10T, BINDING_DB, NA, NA, NA, NA
1TK3, FUC, BINDING_DB, NA, NA, NA, NA
4A5S, N7F, BINDING_MOAD, ic50, 17, =, nM
4A5S, N7F, BINDING_MOAD, ic50, 17, =, nM
4A5S, N7F, BINDING_DB, NA, NA, NA, NA
3OC0, B2Q, PDB_BIND, IC50, =, 520, nM
3OC0, B2Q, BINDING_DB, NA, NA, NA, NA
3VJK, M51, PDB_BIND, IC50, =, 0.37, nM
3VJK, M51, BINDING_MOAD, ic50, 0.37, =, nM
3VJK, M51, BINDING_MOAD, ic50, 0.37, =, nM
3VJK, M51, BINDING_DB, NA, NA, NA, NA
3VJM, W61, PDB_BIND, IC50, =, 0.37, nM
3VJM, W61, BINDING_MOAD, ic50, 0.37, =, nM
3VJM, W61, BINDING_MOAD, ic50, 0.37, =, nM
3VJM, W61, BINDING_DB, NA, NA, NA, NA
3VJL, W94, PDB_BIND, IC50, =, 5.6, nM
3VJL, W94, BINDING_MOAD, ic50, 5.6, =, nM
3VJL, W94, BINDING_MOAD, ic50, 5.6, =, nM
3VJL, W94, BINDING_DB, NA, NA, NA, NA
3NOX, 6A5, PDB_BIND, Ki, =, 2.2, nM
3NOX, 6A5, BINDING_MOAD, Ki, 2.2, =, nM
3NOX, 6A5, BINDING_MOAD, Ki, 2.2, =, nM
3NOX, 6A5, BINDING_DB, NA, NA, NA, NA
2OQI, GGO, PDB_BIND, Ki, =, 3.2, nM
2OQI, GGO, BINDING_DB, NA, NA, NA, NA
2RIP, 34Q, PDB_BIND, IC50, =, 65, nM
2OQV, MA9, PDB_BIND, Ki, =, 4, nM
2OQV, MA9, BINDING_DB, NA, NA, NA, NA
2BGR, FUC, BINDING_DB, NA, NA, NA, NA
1W1I, FUC, BINDING_DB, NA, NA, NA, NA
3HAB, 677, PDB_BIND, IC50, =, 4.2, nM
3HAB, 677, BINDING_MOAD, ic50, 0.0042, =, uM
3HAB, 677, BINDING_MOAD, ic50, 0.0042, =, uM
3HAC, 361, PDB_BIND, IC50, =, 6.7, nM
3HAC, 361, BINDING_MOAD, ic50, 0.0083, =, uM
3HAC, 361, BINDING_MOAD, ic50, 0.0083, =, uM
3HAC, 361, BINDING_DB, NA, NA, NA, NA
3C43, 315, PDB_BIND, IC50, =, 19, nM
3C43, 315, BINDING_MOAD, ic50, 0.019, =, uM
3C43, 315, BINDING_MOAD, ic50, 0.019, =, uM
2OAG, DLI, PDB_BIND, Ki, =, 3.4, nM
2OAG, DLI, BINDING_MOAD, Ki, 3.4, =, nM
2OAG, DLI, BINDING_DB, NA, NA, NA, NA
3C45, 317, PDB_BIND, IC50, =, 0.21, nM
3C45, 317, BINDING_MOAD, ic50, 0.00021, =, uM
3C45, 317, BINDING_MOAD, ic50, 0.00021, =, uM
3C45, 317, BINDING_DB, NA, NA, NA, NA
2P8S, 417, PDB_BIND, IC50, =, 21, nM
2P8S, 417, BINDING_MOAD, ic50, 21, =, nM
2P8S, 417, BINDING_MOAD, ic50, 21, =, nM
2P8S, 417, BINDING_DB, NA, NA, NA, NA
3OPM, LUI, PDB_BIND, IC50, =, 0.24, uM
3OPM, LUI, BINDING_DB, NA, NA, NA, NA
