PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
2V96, CFQ, BINDING_MOAD, Ki, 29, =, uM
1H23, E12, PDB_BIND, Ki, =, 4.5, nM
1H23, E12, BINDING_MOAD, Ki, 4.5, =, nM
1H23, E12, BINDING_DB, NA, NA, NA, NA
1H22, E10, PDB_BIND, Ki, =, 0.8, nM
1H22, E10, BINDING_MOAD, Ki, 0.8, =, nM
1H22, E10, BINDING_DB, NA, NA, NA, NA
1U65, CP0, PDB_BIND, Ki, =, 26.4, nM
1U65, CP0, BINDING_DB, NA, NA, NA, NA
1U65, FUC, BINDING_DB, NA, NA, NA, NA
1W76, GNT, PDB_BIND, IC50, =, 702, nM
1W76, GNT, BINDING_MOAD, ic50, 702, =, nM
1W76, GNT, BINDING_MOAD, ic50, 702, =, nM
1W76, GNT, BINDING_DB, NA, NA, NA, NA
1E3Q, EBW, BINDING_DB, NA, NA, NA, NA
1ACJ, THA, PDB_BIND, IC50, =, 8.2, nM
1ACJ, THA, BINDING_DB, NA, NA, NA, NA
1ACL, DME, BINDING_DB, NA, NA, NA, NA
2ACK, EDR, BINDING_MOAD, , , , 
2ACK, EDR, BINDING_DB, NA, NA, NA, NA
1DX6, GNT, PDB_BIND, IC50, =, 652, nM
1DX6, GNT, BINDING_MOAD, ic50, 652, =, nM
1DX6, GNT, BINDING_DB, NA, NA, NA, NA
1AX9, EDR, BINDING_DB, NA, NA, NA, NA
1W6R, GNT, PDB_BIND, IC50, =, 702, nM
1W6R, GNT, BINDING_MOAD, ic50, 702, =, nM
1W6R, GNT, BINDING_DB, NA, NA, NA, NA
2CMF, F11, PDB_BIND, IC50, =, 28, nM
2CMF, F11, BINDING_MOAD, , , , 
2CMF, F11, BINDING_DB, NA, NA, NA, NA
2CEK, N8T, BINDING_MOAD, , , , 
2CEK, N8T, BINDING_DB, NA, NA, NA, NA
1QTI, GNT, PDB_BIND, IC50, =, 0.36, uM
1QTI, GNT, BINDING_MOAD, , , , 
1QTI, GNT, BINDING_DB, NA, NA, NA, NA
1JJB, PE7, BINDING_MOAD, , , , 
1UT6, A8N, BINDING_MOAD, , , , 
1UT6, A8N, BINDING_DB, NA, NA, NA, NA
2WFZ, FUC, BINDING_DB, NA, NA, NA, NA
1HBJ, FBQ, PDB_BIND, IC50, =, 3.0, nM
1HBJ, FBQ, BINDING_DB, NA, NA, NA, NA
