PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
4GG7, 0J8, BINDING_MOAD, ic50, 6.5, =, nM
4GG7, 0J8, BINDING_DB, NA, NA, NA, NA
4GG5, 0J3, PDB_BIND, IC50, =, 0.93, nM
4GG5, 0J3, BINDING_MOAD, ic50, 0.93, =, nM
4GG5, 0J3, BINDING_DB, NA, NA, NA, NA
3RHK, M97, PDB_BIND, IC50, =, 548, nM
3RHK, M97, BINDING_MOAD, ic50, 520, =, nM
3RHK, M97, BINDING_MOAD, ic50, 520, =, nM
3EFJ, MT3, PDB_BIND, Ki, =, 39, nM
3EFJ, MT3, BINDING_DB, NA, NA, NA, NA
3EFK, MT4, PDB_BIND, Ki, =, 14, nM
3EFK, MT4, BINDING_MOAD, Ki, 14, =, nM
3EFK, MT4, BINDING_MOAD, Ki, 14, =, nM
3EFK, MT4, BINDING_DB, NA, NA, NA, NA
3U6H, 03X, PDB_BIND, Ki, =, 1.0, nM
3U6H, 03X, BINDING_MOAD, Ki, 1, =, nM
3U6H, 03X, BINDING_DB, NA, NA, NA, NA
3U6I, 044, PDB_BIND, Ki, =, 1, nM
3U6I, 044, BINDING_MOAD, , , , 
3U6I, 044, BINDING_DB, NA, NA, NA, NA
A, NA, NA, NA
3U6I, 044, PDB_BIND, Ki, =, 1, nM
3U6I, 044, BINDING_MOAD, , , , 
3U6I, 044, BINDING_DB, NA, NA, NA, NA
