PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
1ZTQ, 033, BINDING_MOAD, ic50, 1.3, =, nM
1ZTQ, 033, BINDING_MOAD, ic50, 1.3, =, nM
1ZTQ, 033, BINDING_DB, NA, NA, NA, NA
3ZXH, E41, PDB_BIND, IC50, =, 3.0, nM
3ZXH, E41, BINDING_MOAD, , , , 
3ZXH, E41, BINDING_MOAD, , , , 
3ZXH, E41, BINDING_DB, NA, NA, NA, NA
1XUR, PB5, PDB_BIND, IC50, =, 6600, nM
1XUR, PB5, BINDING_MOAD, ic50, 6600, =, nM
1XUR, PB5, BINDING_MOAD, ic50, 6600, =, nM
1XUR, PB5, BINDING_DB, NA, NA, NA, NA
3KEK, 3EK, PDB_BIND, Ki, =, 4.4, nM
3KEK, 3EK, BINDING_MOAD, Ki, 4.4, =, nM
3KEK, 3EK, BINDING_MOAD, Ki, 4.4, =, nM
3KEJ, 3EJ, PDB_BIND, Ki, =, 75.9, nM
3KEJ, 3EJ, BINDING_MOAD, Ki, 75.9, =, nM
3KEJ, 3EJ, BINDING_MOAD, Ki, 75.9, =, nM
3KEJ, 3EJ, BINDING_DB, NA, NA, NA, NA
1XUC, PB3, PDB_BIND, IC50, =, 72, nM
1XUC, PB3, BINDING_MOAD, ic50, 72, =, nM
1XUC, PB3, BINDING_MOAD, ic50, 72, =, nM
1XUC, PB3, BINDING_DB, NA, NA, NA, NA
1XUD, PB4, PDB_BIND, IC50, =, 8, nM
1XUD, PB4, BINDING_MOAD, ic50, 8, =, nM
1XUD, PB4, BINDING_MOAD, ic50, 8, =, nM
1XUD, PB4, BINDING_DB, NA, NA, NA, NA
3KEC, 3KE, PDB_BIND, IC50, =, 58, nM
3KEC, 3KE, BINDING_MOAD, ic50, 130, =, nM
3KEC, 3KE, BINDING_MOAD, ic50, 130, =, nM
3KEC, 3KE, BINDING_DB, NA, NA, NA, NA
2D1N, FA4, PDB_BIND, Ki, =, 7, nM
2D1N, FA4, BINDING_MOAD, Ki, 0.007, =, uM
2D1N, FA4, BINDING_MOAD, Ki, 0.007, =, uM
1YOU, PFD, PDB_BIND, IC50, =, 0.87, nM
1YOU, PFD, BINDING_MOAD, ic50, 0.87, =, nM
1YOU, PFD, BINDING_MOAD, ic50, 0.87, =, nM
1YOU, PFD, BINDING_DB, NA, NA, NA, NA
4A7B, 3W4, PDB_BIND, IC50, =, 39.8, nM
4A7B, 3W4, BINDING_MOAD, , , , 
4A7B, 3W5, PDB_BIND, IC50, =, 39.8, nM
4A7B, 3W5, BINDING_MOAD, , , , 
2OW9, SP6, PDB_BIND, IC50, =, 30, nM
2OW9, SP6, BINDING_MOAD, ic50, 30, =, nM
2OW9, SP6, BINDING_MOAD, ic50, 30, =, nM
2OW9, SP6, BINDING_DB, NA, NA, NA, NA
1CXV, CBP, BINDING_MOAD, , , , 
1CXV, CBP, BINDING_MOAD, , , , 
1CXV, CBP, BINDING_DB, NA, NA, NA, NA
2YIG, 5EL, PDB_BIND, IC50, =, 79.4, nM
2YIG, 5EL, BINDING_MOAD, ic50, 79.4, =, nM
2YIG, 5EL, BINDING_MOAD, ic50, 79.4, =, nM
3KRY, 3KR, PDB_BIND, IC50, =, 0.1, nM
3KRY, 3KR, BINDING_MOAD, Kd, 0.1, <, nM
3KRY, 3KR, BINDING_MOAD, Kd, 0.1, <, nM
3KRY, 3KR, BINDING_MOAD, Kd, 0.1, <, nM
3KRY, 3KR, BINDING_MOAD, Kd, 0.1, <, nM
Y, 3KR, BINDING_MOAD, Kd, 0.1, <, nM
3KRY, 3KR, BINDING_MOAD, Kd, 0.1, <, nM
3KRY, 3KR, BINDING_MOAD, Kd, 0.1, <, nM
3KRY, 3KR, BINDING_MOAD, Kd, 0.1, <, nM
