PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
1W2K, BGC, BINDING_DB, NA, NA, NA, NA
1W2K, CGU, BINDING_DB, NA, NA, NA, NA
1W2K, FUC, BINDING_DB, NA, NA, NA, NA
4JYU, 1OK, PDB_BIND, Ki, =, 10, nM
4JYU, 1OK, BINDING_MOAD, Ki, 10, =, nM
4JYV, 1OJ, PDB_BIND, Ki, =, 17, nM
4JYV, 1OJ, BINDING_MOAD, Ki, 17, =, nM
1DAN, BGC, BINDING_DB, NA, NA, NA, NA
1DAN, CGU, BINDING_DB, NA, NA, NA, NA
1DAN, FUC, BINDING_DB, NA, NA, NA, NA
1WSS, 3CB, PDB_BIND, IC50, =, 17, nM
1WSS, BGC, BINDING_DB, NA, NA, NA, NA
1WSS, CGU, BINDING_DB, NA, NA, NA, NA
1WSS, FUC, BINDING_DB, NA, NA, NA, NA
2C4F, CGU, BINDING_DB, NA, NA, NA, NA
2C4F, FUC, BINDING_DB, NA, NA, NA, NA
2C4F, GIL, PDB_BIND, IC50, =, 20, nM
2C4F, GIL, BINDING_MOAD, ic50, 20, =, nM
2C4F, GIL, BINDING_DB, NA, NA, NA, NA
1FAK, FUC, BINDING_DB, NA, NA, NA, NA
4NA9, 1T7, BINDING_DB, NA, NA, NA, NA
2F9B, N1H, PDB_BIND, Ki, =, 0.3, uM
2F9B, N1H, BINDING_DB, NA, NA, NA, NA
2ZZU, 359, PDB_BIND, IC50, =, 39, nM
2ZZU, 359, BINDING_MOAD, ic50, 39, =, nM
2ZZU, BGC, BINDING_DB, NA, NA, NA, NA
2ZZU, CGU, BINDING_DB, NA, NA, NA, NA
2ZZU, FUC, BINDING_DB, NA, NA, NA, NA
2A2Q, CGU, BINDING_DB, NA, NA, NA, NA
2A2Q, FUC, BINDING_DB, NA, NA, NA, NA
1DVA, BGC, BINDING_DB, NA, NA, NA, NA
1DVA, FUC, BINDING_DB, NA, NA, NA, NA
1DVA, GAL, BINDING_DB, NA, NA, NA, NA
1WUN, BGC, BINDING_DB, NA, NA, NA, NA
1WUN, CGU, BINDING_DB, NA, NA, NA, NA
1WUN, FUC, BINDING_DB, NA, NA, NA, NA
1WUN, P5B, PDB_BIND, IC50, =, 62, nM
1WUN, P5B, BINDING_MOAD, ic50, 69, =, nM
1QFK, FUC, BINDING_DB, NA, NA, NA, NA
1O5D, CR9, BINDING_DB, NA, NA, NA, NA
1WTG, 3BP, PDB_BIND, IC50, =, 93, nM
1WTG, 3BP, BINDING_MOAD, ic50, 93, =, nM
1WTG, BGC, BINDING_DB, NA, NA, NA, NA
1WTG, CGU, BINDING_DB, NA, NA, NA, NA
1WTG, FUC, BINDING_DB, NA, NA, NA, NA
3ELA, FUC, BINDING_DB, NA, NA, NA, NA
2FLR, 7NH, PDB_BIND, Ki, =, 0.8, uM
2FLR, 7NH, BINDING_MOAD, Kd, 0.8, =, uM
2FLR, 7NH, BINDING_DB, NA, NA, NA, NA
2FLB, 6NH, PDB_BIND, Ki, =, 1.8, uM
2FLB, 6NH, BINDING_DB, NA, NA, NA, NA
1W0Y, 771, PDB_BIND, Ki, =, 0.38, uM
1W0Y, 771, BINDING_MOAD, Ki, 0.38, =, uM
1W0Y, 771, BINDING_DB, NA, NA, NA, NA
1W0Y, BGC, BINDING_DB, NA, NA, NA, NA
1W0Y, CGU, BINDING_DB, NA, NA, NA, NA
1W0Y, FUC, BINDING_DB, NA, NA, NA, NA
2PUQ, FUC, BINDING_DB, NA, NA, NA, NA
4ISH, 1GE, PDB_BIND, Ki, =, 1.9, nM
4ISH, 1GE, BINDING_MOAD, Ki, 1.9, =, nM
4ISH, 1GE, BINDING_DB, NA, NA, NA, NA
4ISI, 1GG, PDB_BIND, Ki, =, 7.3, nM
4ISI, 1GG, BINDING_MOAD, Ki, 7.3, =, nM
4ISI, 1GG, BINDING_DB, NA, NA, NA, NA
1YGC, 905, BINDING_MOAD, Ki, 0.35, =, nM
1YGC, 905, BINDING_DB, NA, NA, NA, NA
2ZWL, BGC, BINDING_DB, NA, NA, NA, NA
2ZWL, CGU, BINDING_DB, NA, NA, NA, NA
2ZWL, FUC, BINDING_DB, NA, NA, NA, NA
4JZF, 1NL, PDB_BIND, IC50, =, 0.175, uM
4JZF, 1NL, BINDING_MOAD, ic50, 0.175, =, uM
4JZF, 1NL, BIN_DB, NA, NA, NA, NA
4JZF, 1NL, PDB_BIND, IC50, =, 0.175, uM
4JZF, 1NL, BINDING_MOAD, ic50, 0.175, =, uM
4JZF, 1NL, BINDING_DB, NA, NA, NA, NA
1Z6J, CGU, BINDING_DB, NA, NA, NA, NA
1Z6J, PY3, PDB_BIND, IC50, =, 0.0094, uM
1Z6J, PY3, BINDING_MOAD, ic50, 0.0094, =, uM
1Z6J, PY3, BINDING_DB, NA, NA, NA, NA
2AEI, 03R, PDB_BIND, IC50, =, 86, nM
2AEI, CGU, BINDING_DB, NA, NA, NA, NA
2AER, CGU, BINDING_DB, NA, NA, NA, NA
2AER, FUC, BINDING_DB, NA, NA, NA, NA
1W8B, 413, BINDING_DB, NA, NA, NA, NA
