PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
1G7G, INX, PDB_BIND, Ki, =, 0.25, uM
1G7G, INX, BINDING_MOAD, Ki, 0.25, =, uM
1G7G, INX, BINDING_DB, NA, NA, NA, NA
1G7F, INZ, PDB_BIND, Ki, =, 3.4, uM
1G7F, INZ, BINDING_MOAD, Ki, 3.4, =, uM
1G7F, INZ, BINDING_DB, NA, NA, NA, NA
1LQF, BGD, PDB_BIND, IC50, =, 5, nM
1LQF, BGD, BINDING_MOAD, , , , 
1LQF, BGD, BINDING_MOAD, , , , 
1LQF, BGD, BINDING_MOAD, , , , 
1LQF, BGD, BINDING_MOAD, , , , 
1NO6, 794, PDB_BIND, Ki, =, 39, uM
1NO6, 794, BINDING_MOAD, , , , 
1NO6, 794, BINDING_DB, NA, NA, NA, NA
1EEN, PTR, BINDING_DB, NA, NA, NA, NA
2HB1, 512, PDB_BIND, Ki, =, 160, uM
2HB1, 512, BINDING_MOAD, Ki, 160, =, uM
2HB1, 512, BINDING_DB, NA, NA, NA, NA
1PXH, SNA, PDB_BIND, Ki, =, 1.8, nM
1PXH, SNA, BINDING_MOAD, , , , 
2F70, UN6, PDB_BIND, IC50, =, 33.5, uM
2F70, UN6, BINDING_MOAD, ic50, 33.5, =, uM
2F70, UN6, BINDING_DB, NA, NA, NA, NA
3CWE, 825, PDB_BIND, IC50, =, 0.12, uM
3CWE, 825, BINDING_MOAD, ic50, 0.12, =, uM
1C88, OTA, PDB_BIND, Ki, =, 5.1, uM
1C88, OTA, BINDING_MOAD, Ki, 5.1, =, uM
1C88, OTA, BINDING_DB, NA, NA, NA, NA
1T49, 892, PDB_BIND, IC50, =, 22, uM
1T49, 892, BINDING_MOAD, ic50, 22, =, uM
1T48, BB3, PDB_BIND, IC50, =, 350, uM
1T48, BB3, BINDING_MOAD, ic50, 350, =, uM
2FJN, 073, PDB_BIND, IC50, =, 39, nM
2FJN, 073, BINDING_MOAD, ic50, 39, =, nM
2FJN, 073, BINDING_MOAD, ic50, 39, =, nM
2FJN, 073, BINDING_DB, NA, NA, NA, NA
2FJM, 073, PDB_BIND, IC50, =, 142, nM
2FJM, 073, BINDING_MOAD, ic50, 142, =, nM
2FJM, 073, BINDING_MOAD, ic50, 142, =, nM
2FJM, 073, BINDING_DB, NA, NA, NA, NA
1L8G, DBD, PDB_BIND, Ki, =, 0.6, uM
1L8G, DBD, BINDING_MOAD, , , , 
1L8G, DBD, BINDING_DB, NA, NA, NA, NA
1C84, 761, PDB_BIND, Ki, =, 9.9, uM
1C84, 761, BINDING_MOAD, Ki, 9.9, =, uM
1C84, 761, BINDING_DB, NA, NA, NA, NA
1PH0, 418, PDB_BIND, Ki, =, 120, nM
1PH0, 418, BINDING_MOAD, , , , 
1PH0, 418, BINDING_DB, NA, NA, NA, NA
1PYN, 941, PDB_BIND, Ki, =, 3.2, uM
1PYN, 941, BINDING_MOAD, Ki, 3.2, =, uM
1PYN, 941, BINDING_DB, NA, NA, NA, NA
2F6V, SK2, PDB_BIND, IC50, =, 37, uM
2F6V, SK2, BINDING_MOAD, ic50, 37, =, uM
1C87, OPA, PDB_BIND, Ki, =, 63, uM
1C87, OPA, BINDING_MOAD, Ki, 63, =, uM
1C87, OPA, BINDING_DB, NA, NA, NA, NA
2F6W, UN3, BINDING_MOAD, , , , 
1KAV, FEP, PDB_BIND, Ki, =, 1.5, uM
1KAV, FEP, BINDING_MOAD, Ki, 1.5, =, uM
1KAV, FEP, BINDING_DB, NA, NA, NA, NA
2F6T, 1C2, PDB_BIND, Ki, =, 24, uM
2F6T, 1C2, BINDING_MOAD, Ki, 24, =, uM
2F6T, 1C2, BINDING_DB, NA, NA, NA, NA
2B4S, PTR, BINDING_DB, NA, NA, NA, NA
1EEO, PTR, BINDING_DB, NA, NA, NA, NA
4I8N, 1CG, PDB_BIND, Ki, =, 35, uM
1G1G, PTR, BINDING_DB, NA, NA, NA, NA
1G1F, PTR, BINDING_DB, NA, NA, NA, NA
2NT7, 902, PDB_BIND, Ki, =, 0.30, uM
2NT7, 902, BINDING_MOAD, Ki, 0.3, =, uM
2NT7, 902, BINDING_DB, NA, NA, NA, NA
1C85, OBA, PDB_BIND, Ki, =, 23, uM
1C85, OBA, BINDING_DB, NA, NA, NA, NA
1C86, OPA, PDB_BIND, Ki, =, 20, uM
1C86, OPA, BINDING_MOAD, Ki, 20, =, uM
1C86, OPA, BINDING_DB, NA, NA, NA, NA
1G1H, PTR, BINDING_DB, NA, NA, NA, NA
1C83, OAI, PDB_BIND, Ki, =, 14, uM
1C83, OAI, BINDING_MOAD, Ki, 14, =, uM
1C83, OAI, BINDING_DB, NA, NA, NA, NA
1Q6T, 600, PDB_BIND, IC50, =, 5, nM
1Q6T, 600, BINDING_MOAD, ic50, 7, =, nM
1Q6T, 600, BINDING_MOAD, ic50, 7, =, nM
1Q6T, 600, BINDING_DB, NA, NA, NA, NA
1Q6P, 213, PDB_BIND, IC50, =, 3, nM
1Q6P, 213, BINDING_MOAD, ic50, 3, =, nM
1Q6P, 213, BINDING_MOAD, ic50, 3, =, nM
1Q6P, 213, BINDING_DB, NA, NA, NA, NA
1Q6S, 214, PDB_BIND, IC50, =, 12, nM
1Q6S, 214, BINDING_MOAD, ic50, 12, =, nM
1Q6S, 214, BINDING_MOAD, ic50, 12, =, nM
1Q6S, 214, BINDING_DB, NA, NA, NA, NA
2ZN7, 410, PDB_BIND, Ki, =, 13, nM
2ZN7, 410, BINDING_MOAD, Kd, 13, =, nM
2NTA, 521, PDB_BIND, Ki, =, 16, uM
2NTA, 521, BINDING_MOAD, Ki, 16, =, uM
2NTA, 521, BINDING_DB, NA, NA, NA, NA
1QXK, 429, PDB_BIND, Ki, =, 9.0, uM
1QXK, 429, BINDING_MOAD, Ki, 9, ~, uM
1QXK, 429, BINDING_DB, NA, NA, NA, NA
1Q6N, P90, PDB_BIND, IC50, =, 0.023, uM
1Q6N, P90, BINDING_MOAD, ic50, 0.023, =, uM
1Q6N, P90, BINDING_MOAD, ic50, 0.023, =, uM
1Q6N, P90, BINDING_DB, NA, NA, NA, NA
1Q6J, 335, PDB_BIND, IC50, =, 0.016, uM
1Q6J, 335, BINDING_MOAD, ic50, 0.016, =, uM
1Q6J, 335, BINDING_DB, NA, NA, NA, NA
2CMB, F17, PDB_BIND, IC50, =, 65, nM
2CMB, F17, BINDING_MOAD, ic50, 65, =, nM
2CMB, F17, BINDING_DB, NA, NA, NA, NA
1ECV, 878, PDB_BIND, Ki, =, 14, uM
1ECV, 878, BINDING_MOAD, Ki, 14, =, uM
1ECV, 878, BINDING_DB, NA, NA, NA, NA
1NL9, 989, PDB_BIND, Ki, =, 1.1, uM
1NL9, 989, BINDING_MOAD, , , , 
1NL9, 989, BINDING_DB, NA, NA, NA, NA
2ZMM, 35B, PDB_BIND, Ki, =, 25, nM
2ZMM, 35B, BINDING_MOAD, Ki, 25, =, nM
2VEX, IZ4, PDB_BIND, IC50, =, 180, nM
2VEX, IZ4, BINDING_MOAD, ic50, 130, =, nM
3EB1, LZQ, PDB_BIND, Ki, =, 16.3, uM
3EB1, LZQ, BINDING_MOAD, Ki, 16, =, uM
3EB1, LZQ, BINDING_DB, NA, NA, NA, NA
2F6Z, UN5, PDB_BIND, IC50, =, 4.8, uM
2F6Z, UN5, BINDING_MOAD, ic50, 4.8, =, uM
2F6Z, UN5, BINDING_DB, NA, NA, NA, NA
2F6Y, ENT, PDB_BIND, IC50, =, 134.8, uM
2F6Y, ENT, BINDING_MOAD, ic50, 134.8, =, uM
2CMC, DFM, PDB_BIND, IC50, =, 1.75, uM
2CMC, DFM, BINDING_MOAD, ic50, 1750, =, nM
2CMC, DFM, BINDING_DB, NA, NA, NA, NA
2CMA, F20, PDB_BIND, IC50, =, 185, nM
2CMA, F20, BINDING_MOAD, ic50, 185, =, nM
2CMA, F20, BINDING_DB, NA, NA, NA, NA
1NZ7, 901, PDB_BIND, Ki, =, 0.076, uM
1NZ7, 901, BINDING_MOAD, , , , 
1NZ7, 901, BINDING_DB, NA, NA, NA, NA
2BGE, T2D, PDB_BIND, IC50, =, 1.6, mM
2BGE, T2D, BINDING_MOAD, ic50, 1608, =, uM
2BGE, T2D, BINDING_DB, NA, NA, NA, NA
2BGD, T1D, PDB_BIND, Kd, <, 10, uM
2BGD, T1D, BINDING_MOAD, ic50, 2.47, =, uM
2BGD, T1D, BINDING_DB, NA, NA, NA, NA
1GFY, COL, PDB_BIND, Ki, =, 8.32, uM
1GFY, COL, BINDING_MOAD, , , , 
1GFY, COL, BINDING_DB, NA, NA, NA, NA
2H4K, 509, PDB_BIND, Ki, =, 3.2, uM
2H4K, 509, BINDING_MOAD, Ki, 3.2, =, uM
2H4K, 509, BINDING_DB, NA, NA, NA, NA
2H4G, 694, PDB_BIND, Ki, =, 0.3, uM
2H4G, 694, BINDING_MOAD, Ki, 0.3, =, uM
2H4G, 694, BINDING_DB, NA, NA, NA, NA
2CNG, IZE, PDB_BIND, IC50, =, 110, nM
2CNG, IZE, BINDING_MOAD, ic50, 110, =, nM
2CNG, IZE, BINDING_DB, NA, NA, NA, NA
2CNF, F32, PDB_BIND, IC50, =, 240, nM
2CNF, F32, BINDING_MOAD, ic50, 240, =, nM
2CNF, F32, BINDING_DB, NA, NA, NA, NA
2CNE, DFJ, PDB_BIND, IC50, =, 1.7, nM
2CNE, DFJ, BINDING_MOAD, ic50, 1.7, =, nM
2CNE, DFJ, BINDING_DB, NA, NA, NA, NA
3EAX, LZP, PDB_BIND, Ki, =, 12, uM
3EAX, LZP, BINDING_MOAD, Ki, 12, =, uM
2CNI, IZF, PDB_BIND, IC50, =, 21, nM
2CNI, IZF, BINDING_MOAD, ic50, 21, =, nM
2CNH, IZB, PDB_BIND, IC50, =, 59, nM
2CNH, IZB, BINDING_MOAD, ic50, 59, =, nM
2CNH, IZB, BINDING_DB, NA, NA, NA, NA
1XBO, IX1, PDB_BIND, Ki, =, 0.92, uM
1XBO, IX1, BINDING_MOAD, Ki, 6.9, =, uM
1XBO, IX1, BINDING_DB, NA, NA, NA, NA
2CM7, IZD, PDB_BIND, IC50, =, 210, nM
2CM7, IZD, BINDING_MOAD, ic50, 210, =, nM
2CM7, IZD, BINDING_DB, NA, NA, NA, NA
2CM8, F16, PDB_BIND, IC50, =, 1.35, uM
2CM8, F16, BINDING_MOAD, ic50, 1350, =, nM
2CM8, F16, BINDING_DB, NA, NA, NA, NA
1BZJ, PIC, PDB_BIND, Ki, =, 22, uM
1BZJ, PIC, BINDING_MOAD, Ki, 22, =, uM
1BZJ, PIC, BINDING_DB, NA, NA, NA, NA
1AAX, BPM, BINDING_MOAD, , , , 
1AAX, BPM, BINDING_MOAD, , , , 
1BZC, TPI, PDB_BIND, Ki, =, 12, uM
1BZC, TPI, BINDING_MOAD, Ki, 12, =, uM
 , , , 
1AAX, BPM, BINDING_MOAD, , , , 
1BZC, TPI, PDB_BIND, Ki, =, 12, uM
1BZC, TPI, BINDING_MOAD, Ki, 12, =, uM
