PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
3LMP, CEK, BINDING_MOAD, Ki, 14, =, nM
3LMP, CEK, BINDING_DB, NA, NA, NA, NA
1ZEO, C01, PDB_BIND, IC50, =, 0.21, uM
1ZEO, C01, BINDING_MOAD, ic50, 0.21, =, uM
1ZEO, C01, BINDING_DB, NA, NA, NA, NA
2Q61, SF1, BINDING_MOAD, , , , 
2Q61, SF1, BINDING_MOAD, , , , 
3V9Y, 24L, BINDING_MOAD, , , , 
3V9Y, 24L, BINDING_DB, NA, NA, NA, NA
2ZVT, PTG, BINDING_MOAD, , , , 
2ZVT, PTG, BINDING_MOAD, , , , 
3G9E, RO7, PDB_BIND, IC50, =, 0.019, uM
3G9E, RO7, BINDING_MOAD, ic50, 0.019, =, uM
3G9E, RO7, BINDING_DB, NA, NA, NA, NA
4HEE, 14R, BINDING_MOAD, , , , 
4HEE, 14R, BINDING_DB, NA, NA, NA, NA
3BC5, ZAA, PDB_BIND, IC50, =, 5, nM
3BC5, ZAA, BINDING_MOAD, ic50, 0.005, =, uM
3BC5, ZAA, BINDING_DB, NA, NA, NA, NA
3V9T, 17L, BINDING_MOAD, , , , 
3V9T, 17L, BINDING_DB, NA, NA, NA, NA
3T03, 3T0, PDB_BIND, Ki, =, 160, nM
3T03, 3T0, BINDING_MOAD, Ki, 160, =, nM
3T03, 3T0, BINDING_MOAD, Ki, 160, =, nM
3V9V, 21L, BINDING_MOAD, , , , 
3V9V, 21L, BINDING_DB, NA, NA, NA, NA
2I4P, DRH, PDB_BIND, Kd, =, 1978, nM
2I4P, DRH, BINDING_MOAD, , , , 
2I4P, DRH, BINDING_DB, NA, NA, NA, NA
2I4J, DRJ, PDB_BIND, Kd, =, 684.8, nM
2I4J, DRJ, BINDING_MOAD, , , , 
2I4J, DRJ, BINDING_DB, NA, NA, NA, NA
1KNU, YPA, BINDING_MOAD, , , , 
1KNU, YPA, BINDING_DB, NA, NA, NA, NA
3CDS, GRR, BINDING_DB, NA, NA, NA, NA
3CDP, YRG, BINDING_DB, NA, NA, NA, NA
3CWD, LNA, BINDING_MOAD, , , , 
3CWD, LNA, BINDING_MOAD, , , , 
3CWD, LNA, BINDING_DB, NA, NA, NA, NA
3CWD, LNB, BINDING_MOAD, , , , 
3CWD, LNB, BINDING_MOAD, , , , 
3CWD, LNB, BINDING_DB, NA, NA, NA, NA
4JAZ, STL, BINDING_DB, NA, NA, NA, NA
2P4Y, C03, PDB_BIND, Ki, =, 1, nM
2P4Y, C03, BINDING_MOAD, Ki, 0.001, =, uM
2P4Y, C03, BINDING_MOAD, Ki, 0.001, =, uM
2ZK4, OCR, BINDING_DB, NA, NA, NA, NA
2Q6S, PLB, BINDING_MOAD, , , , 
2ZK6, C08, BINDING_MOAD, , , , 
2ZK6, C08, BINDING_MOAD, , , , 
3R8I, XCX, PDB_BIND, Kd, =, 4.5, uM
3R8I, XCX, BINDING_MOAD, Kd, 4.5, =, uM
3R8I, XCX, BINDING_DB, NA, NA, NA, NA
3GBK, 2PQ, BINDING_MOAD, , , , 
3GBK, 2PQ, BINDING_DB, NA, NA, NA, NA
2F4B, EHA, PDB_BIND, IC50, =, 0.05, uM
2F4B, EHA, BINDING_MOAD, ic50, 50, =, nM
2F4B, EHA, BINDING_DB, NA, NA, NA, NA
3R8A, HIG, BINDING_MOAD, , , , 
3R8A, HIG, BINDING_MOAD, , , , 
3R8A, HIG, BINDING_DB, NA, NA, NA, NA
2Q8S, L92, PDB_BIND, IC50, =, 0.185, uM
2Q8S, L92, BINDING_MOAD, ic50, 0.185, =, uM
2Q8S, L92, BINDING_DB, NA, NA, NA, NA
3OSW, XDI, PDB_BIND, IC50, =, 0.7, uM
3OSW, XDI, BINDING_DB, NA, NA, NA, NA
1FM6, 9CR, BINDING_MOAD, , , , 
1FM6, 9CR, BINDING_MOAD, , , , 
1FM6, BRL, BINDING_MOAD, , , , 
1FM6, BRL, BINDING_MOAD, , , , 
1FM6, BRL, BINDING_DB, NA, NA, NA, NA
1FM9, 570, PDB_BIND, Ki, =, 1, nM
1FM9, 570, BINDING_MOAD, Ki, 1, =, nM
1FM9, 570, BINDING_DB, NA, NA, NA, NA
1FM9, 9CR, BINDING_MOAD, , , , 
2ZNO, S44, BINDING_MOAD, , , , 
2ZNO, S44, BINDING_MOAD, , , , 
2ZNO, S44, BINDING_DB, NA, NA, NA, NA
4A4W, YFB, PDB_BIND, Kd, =, 19, nM
4A4W, YFB, BINDING_DB, NA, NA, NA, NA
4A4V, YFD, PDB_BIND, Kd, =, 0.287, uM
4A4V, YFD, BINDING_DB, NA, NA, NA, NA
2FVJ, RO0, BINDING_MOAD, , , , 
3OSI, XDH, PDB_BIND, IC50, =, 6, uM
3U9Q, DKA, PDB_BIND, Ki, =, 41.7, uM
3U9Q, DKA, BINDING_MOAD, Ki, 41.7, =, uM
3U9Q, DKA, BINDING_DB, NA, NA, NA, NA
3PBA, ZXG, BINDING_MOAD, , , , 
3VSO, EK1, BINDING_MOAD, , , , 
2VV0, HXA, BINDING_DB, NA, NA, NA, NA
3VJH, J35, BINDING_MOAD, , , , 
2G0H, SP3, PDB_BIND, IC50, =, 22.7, nM
2G0H, SP3, BINDING_MOAD, ic50, 22.7, =, nM
2G0H, SP3, BINDING_MOAD, ic50, 22.7, =, nM
2G0H, SP3, BINDING_DB, NA, NA, NA, NA
2G0G, SP0, PDB_BIND, IC50, =, 512, nM
2G0G, SP0, BINDING_DB, NA, NA, NA, NA
3TY0, 082, PDB_BIND, IC50, =, 83.1, nM
3TY0, 082, BINDING_MOAD, ic50, 83.1, =, nM
3TY0, 082, BINDING_MOAD, ic50, 83.1, =, nM
3TY0, 082, BINDING_DB, NA, NA, NA, NA
2HWQ, DRY, BINDING_MOAD, , , , 
2HWQ, DRY, BINDING_DB, NA, NA, NA, NA
3ET0, ET0, BINDING_MOAD, , , , 
3ET0, GLC, BINDING_MOAD, , , , 
1NYX, DRF, PDB_BIND, IC50, =, 0.092, uM
1NYX, DRF, BINDING_DB, NA, NA, NA, NA
3ET3, ET1, BINDING_MOAD, , , , 
2ATH, 3EA, PDB_BIND, IC50, =, 0.152, uM
2ATH, 3EA, BINDING_MOAD, ic50, 0.152, =, uM
2ATH, 3EA, BINDING_MOAD, ic50, 0.152, =, uM
2ATH, 3EA, BINDING_DB, NA, NA, NA, NA
2YFE, YFE, PDB_BIND, Ki, =, 0.236, uM
2YFE, YFE, BINDING_MOAD, Ki, 0.236, =, uM
2YFE, YFE, BINDING_MOAD, Ki, 0.236, =, uM
2VST, 243, BINDING_DB, NA, NA, NA, NA
3FEJ, CTM, PDB_BIND, IC50, =, 0.74, uM
3FEJ, CTM, BINDING_MOAD, Ki, 0.74, =, uM
3ADW, MYI, BINDING_MOAD, Kd, 72.8, =, uM
3ADW, OCR, BINDING_DB, NA, NA, NA, NA
2POB, GW4, BINDING_MOAD, , , , 
2POB, GW4, BINDING_DB, NA, NA, NA, NA
3B3K, LRG, BINDING_DB, NA, NA, NA, NA
2Q59, 240, BINDING_MOAD, , , , 
2Q59, 240, BINDING_MOAD, , , , 
2Q59, 240, BINDING_DB, NA, NA, NA, NA
2I4Z, DRH, PDB_BIND, Kd, =, 1978, nM
2I4Z, DRH, BINDING_MOAD, , , , 
2I4Z, DRH, BINDING_DB, NA, NA, NA, NA
3D6D, LRG, BINDING_MOAD, , , , 
3D6D, LRG, BINDING_DB, NA, NA, NA, NA
4E4Q, RRH, BINDING_MOAD, , , , 
4E4Q, RRH, BINDING_DB, NA, NA, NA, NA
2HWR, DRD, BINDING_MOAD, , , , 
2HWR, DRD, BINDING_DB, NA, NA, NA, NA
4E4K, RRG, BINDING_MOAD, , , , 
4E4K, RRG, BINDING_MOAD, , , , 
4E4K, RRG, BINDING_DB, NA, NA, NA, NA
3ADS, IMN, PDB_BIND, Kd, =, 9.73, uM
3ADS, IMN, BINDING_MOAD, Kd, 9.73, =, uM
3ADS, IMN, BINDING_MOAD, Kd, 9.73, =, uM
3ADS, IMN, BINDING_MOAD, Kd, 9.73, =, uM
3ADS, IMN, BINDING_DB, NA, NA, NA, NA
3ADT, HID, PDB_BIND, Kd, =, 28.0, uM
3ADU, MYI, PDB_BIND, Kd, =, 72.8, uM
3ADV, SRO, PDB_BIND, Kd, =, 933, uM
3ADV, SRO, BINDING_MOAD, Kd, 933, =, uM
3ADV, SRO, BINDING_MOAD, Kd, 933, =, uM
3ADV, SRO, BINDING_MOAD, Kd, 933, =, uM
3ADV, SRO, BINDING_DB, NA, NA, NA, NA
3B1M, KRC, PDB_BIND, Ki, =, 3.3, nM
3B1M, KRC, BINDING_MOAD, Ki, 3.3, =, nM
3B1M, KRC, BINDING_DB, NA, NA, NA, NA
3ADX, IMN, BINDING_MOAD, , , , 
3ADX, IMN, BINDING_MOAD, , , , 
3ADX, IMN, BINDING_DB, NA, NA, NA, NA
3SZ1, KNA, BINDING_MOAD, , , , 
3SZ1, KNA, BINDING_MOAD, , , , 
3SZ1, LU2, PDB_BIND, IC50, =, 21.8, uM
3SZ1, LU2, BINDING_MOAD, , , , 
3SZ1, LU2, BINDING_DB, NA, NA, NA, NA
3SZ1, MYR, BINDING_MOAD, , , , 
2Q6R, SF2, BINDING_MOAD, , , , 
2Q6R, SF2, BINDING_MOAD, , , , 
INDING_MOAD, , , , 
2Q6R, SF2, BINDING_MOAD, , , , 
2Q6R, SF2, BINDING_MOAD, , , , 
