PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
2Z60, P3Y, BINDING_MOAD, , , , 
2Z60, P3Y, BINDING_DB, NA, NA, NA, NA
3UE4, DB8, PDB_BIND, IC50, =, 1.1, nM
3UE4, DB8, BINDING_MOAD, , , , 
3UE4, DB8, BINDING_MOAD, , , , 
3UE4, DB8, BINDING_DB, NA, NA, NA, NA
3MSS, MS7, PDB_BIND, Kd, =, 22, uM
3MSS, MS7, BINDING_MOAD, , , , 
3MSS, MS7, BINDING_MOAD, , , , 
3MSS, MS7, BINDING_MOAD, , , , 
3MSS, MS7, BINDING_MOAD, , , , 
3MSS, STI, BINDING_MOAD, , , , 
3MSS, STI, BINDING_MOAD, , , , 
3MSS, STI, BINDING_MOAD, , , , 
3MSS, STI, BINDING_MOAD, , , , 
3MSS, STI, BINDING_DB, NA, NA, NA, NA
3PYY, 3YY, PDB_BIND, Kd, =, 137, nM
3PYY, 3YY, BINDING_MOAD, , , , 
3PYY, 3YY, BINDING_MOAD, , , , 
3PYY, STI, BINDING_MOAD, , , , 
3PYY, STI, BINDING_MOAD, , , , 
3PYY, STI, BINDING_DB, NA, NA, NA, NA
2V7A, 627, PDB_BIND, Kd, =, 0.005, uM
2V7A, 627, BINDING_MOAD, Kd, 0.005, =, uM
2V7A, 627, BINDING_MOAD, Kd, 0.005, =, uM
2V7A, PTR, BINDING_DB, NA, NA, NA, NA
3OXZ, 0LI, PDB_BIND, IC50, =, 8.6, nM
3OXZ, 0LI, BINDING_MOAD, ic50, 8.6, =, nM
3OXZ, 0LI, BINDING_DB, NA, NA, NA, NA
2GQG, 1N1, BINDING_MOAD, , , , 
2GQG, 1N1, BINDING_MOAD, , , , 
2GQG, 1N1, BINDING_DB, NA, NA, NA, NA
2GQG, PTR, BINDING_DB, NA, NA, NA, NA
2HIW, 7MP, PDB_BIND, IC50, =, 8, nM
2HIW, 7MP, BINDING_MOAD, ic50, 8, =, nM
2HIW, 7MP, BINDING_MOAD, ic50, 8, =, nM
2E2B, 406, PDB_BIND, IC50, =, 11, nM
2E2B, 406, BINDING_MOAD, ic50, 11, =, nM
2E2B, 406, BINDING_MOAD, ic50, 11, =, nM
2E2B, 406, BINDING_DB, NA, NA, NA, NA
2HZ4, 4ST, PDB_BIND, IC50, =, 3425, nM
2XYN, VX6, PDB_BIND, Kd, =, 4, nM
2XYN, VX6, BINDING_DB, NA, NA, NA, NA
2HZ0, GIN, PDB_BIND, IC50, =, 330, nM
2HZ0, GIN, BINDING_MOAD, ic50, 330, =, nM
2HZ0, GIN, BINDING_MOAD, ic50, 330, =, nM
3GVU, STI, PDB_BIND, Kd, =, 10, nM
3GVU, STI, BINDING_DB, NA, NA, NA, NA
3HMI, DKI, BINDING_DB, NA, NA, NA, NA
2HYY, STI, PDB_BIND, IC50, =, 170, nM
2HYY, STI, BINDING_MOAD, ic50, 170, =, nM
2HYY, STI, BINDING_MOAD, ic50, 170, =, nM
2HYY, STI, BINDING_MOAD, ic50, 170, =, nM
2HYY, STI, BINDING_MOAD, ic50, 170, =, nM
2HYY, STI, BINDING_DB, NA, NA, NA, NA
TI, BINDING_MOAD, ic50, 170, =, nM
2HYY, STI, BINDING_MOAD, ic50, 170, =, nM
2HYY, STI, BINDING_MOAD, ic50, 170, =, nM
2HYY, STI, BINDING_DB, NA, NA, NA, NA
