PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
4BCM, T7Z, PDB_BIND, Ki, =, 0.123, uM
4BCM, T7Z, BINDING_MOAD, Ki, 0.123, =, uM
4BCM, T7Z, BINDING_MOAD, Ki, 0.123, =, uM
4BCM, T7Z, BINDING_DB, NA, NA, NA, NA
4BCK, T3E, PDB_BIND, Ki, =, 4, nM
4BCK, T3E, BINDING_MOAD, Ki, 0.004, =, uM
4BCK, T3E, BINDING_MOAD, Ki, 0.004, =, uM
4BCK, T3E, BINDING_DB, NA, NA, NA, NA
2WIP, P49, BINDING_DB, NA, NA, NA, NA
2WIH, P48, PDB_BIND, IC50, =, 45, nM
2WIH, P48, BINDING_MOAD, ic50, 0.045, =, uM
2WIH, P48, BINDING_MOAD, ic50, 0.045, =, uM
2WIH, P48, BINDING_DB, NA, NA, NA, NA
4BCQ, TJF, PDB_BIND, Kd, =, 0.147, uM
4BCQ, TJF, BINDING_MOAD, Ki, 0.147, =, uM
4BCQ, TJF, BINDING_MOAD, Ki, 0.147, =, uM
4BCQ, TJF, BINDING_DB, NA, NA, NA, NA
4BCP, T3C, PDB_BIND, Ki, =, 568, nM
4BCP, T3C, BINDING_MOAD, Ki, 568, =, nM
4BCP, T3C, BINDING_MOAD, Ki, 568, =, nM
3LFN, A27, PDB_BIND, IC50, =, 3160, nM
3LFN, A27, BINDING_MOAD, Ki, 3160, =, nM
3LFN, A27, BINDING_DB, NA, NA, NA, NA
1H1P, CMG, PDB_BIND, Ki, =, 12, uM
1H1P, CMG, BINDING_MOAD, Ki, 12, =, uM
1H1P, CMG, BINDING_MOAD, Ki, 12, =, uM
1H1P, CMG, BINDING_DB, NA, NA, NA, NA
1H1Q, 2A6, PDB_BIND, IC50, =, 1.0, uM
1H1Q, 2A6, BINDING_MOAD, ic50, 1, =, uM
1H1Q, 2A6, BINDING_MOAD, ic50, 1, =, uM
1H1Q, 2A6, BINDING_DB, NA, NA, NA, NA
1H1R, 6CP, PDB_BIND, IC50, =, 2.3, uM
1H1R, 6CP, BINDING_MOAD, ic50, 2.3, =, uM
1H1R, 6CP, BINDING_MOAD, ic50, 2.3, =, uM
1H1R, 6CP, BINDING_DB, NA, NA, NA, NA
1H1S, 4SP, PDB_BIND, Ki, =, 6, nM
1H1S, 4SP, BINDING_MOAD, Ki, 6, =, nM
1H1S, 4SP, BINDING_MOAD, Ki, 6, =, nM
1H1S, 4SP, BINDING_DB, NA, NA, NA, NA
2CCH, ATP, BINDING_DB, NA, NA, NA, NA
2CCI, ATP, BINDING_DB, NA, NA, NA, NA
3LFS, A07, PDB_BIND, IC50, =, 2500, nM
3LFS, A07, BINDING_MOAD, Ki, 2.5, =, uM
3LFS, A07, BINDING_DB, NA, NA, NA, NA
3LFQ, A28, BINDING_MOAD, , , , 
4FKI, 09K, BINDING_DB, NA, NA, NA, NA
3PXF, 2AN, PDB_BIND, Kd, =, 37, uM
3PXF, 2AN, BINDING_MOAD, Kd, 37, =, uM
3PXF, 2AN, BINDING_MOAD, Kd, 37, =, uM
3PXF, 2AN, BINDING_DB, NA, NA, NA, NA
4FKO, 20K, BINDING_DB, NA, NA, NA, NA
4FKL, CK2, BINDING_DB, NA, NA, NA, NA
4FKG, 4CK, BINDING_DB, NA, NA, NA, NA
1KE7, LS3, PDB_BIND, IC50, =, 8.9, nM
1KE7, LS3, BINDING_MOAD, ic50, 8.9, =, nM
1KE7, LS3, BINDING_DB, NA, NA, NA, NA
1KE6, LS2, PDB_BIND, IC50, =, 5.7, nM
1KE6, LS2, BINDING_MOAD, ic50, 5.7, =, nM
1KE6, LS2, BINDING_DB, NA, NA, NA, NA
1KE5, LS1, PDB_BIND, IC50, =, 560, nM
1KE5, LS1, BINDING_MOAD, ic50, 560, =, nM
1KE5, LS1, BINDING_DB, NA, NA, NA, NA
1KE9, LS5, PDB_BIND, IC50, =, 660, nM
1KE9, LS5, BINDING_MOAD, ic50, 660, =, nM
1KE9, LS5, BINDING_DB, NA, NA, NA, NA
1KE8, LS4, PDB_BIND, IC50, =, 1, uM
1KE8, LS4, BINDING_MOAD, ic50, 1000, =, nM
1KE8, LS4, BINDING_DB, NA, NA, NA, NA
4FKW, 62K, BINDING_DB, NA, NA, NA, NA
4FKV, 61K, BINDING_DB, NA, NA, NA, NA
2R64, 740, PDB_BIND, IC50, =, 0.03, uM
2R64, 740, BINDING_MOAD, ic50, 0.03, =, uM
2R64, 740, BINDING_DB, NA, NA, NA, NA
2XMY, CDK, PDB_BIND, Ki, =, 0.11, nM
2XMY, CDK, BINDING_MOAD, Ki, 0.11, =, nM
2XMY, CDK, BINDING_DB, NA, NA, NA, NA
1QMZ, ATP, BINDING_MOAD, , , , 
1QMZ, ATP, BINDING_MOAD, , , , 
1QMZ, ATP, BINDING_DB, NA, NA, NA, NA
2C4G, 514, PDB_BIND, IC50, =, 1.15, uM
1OGU, ST8, PDB_BIND, IC50, =, 0.034, uM
1OGU, ST8, BINDING_DB, NA, NA, NA, NA
2VU3, LZE, PDB_BIND, IC50, =, 47, nM
2VU3, LZE, BINDING_MOAD, ic50, 0.047, =, uM
2VU3, LZE, BINDING_DB, NA, NA, NA, NA
2I40, BLZ, PDB_BIND, IC50, =, 1.58, uM
2I40, BLZ, BINDING_DB, NA, NA, NA, NA
1GIJ, 2PU, BINDING_MOAD, , , , 
1GIJ, 2PU, BINDING_DB, NA, NA, NA, NA
1GII, 1PU, BINDING_MOAD, , , , 
1GII, 1PU, BINDING_DB, NA, NA, NA, NA
1GIH, 1PU, BINDING_DB, NA, NA, NA, NA
2CJM, ATP, BINDING_MOAD, , , , 
2CJM, ATP, BINDING_MOAD, , , , 
2CJM, ATP, BINDING_DB, NA, NA, NA, NA
2CJM, PTR, BINDING_DB, NA, NA, NA, NA
1DI8, DTQ, PDB_BIND, IC50, =, 1, uM
1DI8, DTQ, BINDING_MOAD, ic50, 1, =, uM
1DI8, DTQ, BINDING_DB, NA, NA, NA, NA
1PYE, PM1, PDB_BIND, Ki, =, 386, nM
1PYE, PM1, BINDING_MOAD, ic50, 0.32, =, uM
1PYE, PM1, BINDING_DB, NA, NA, NA, NA
3SQQ, 99Z, PDB_BIND, IC50, =, 4.8, uM
3QXP, X64, PDB_BIND, IC50, =, 0.02, uM
3QXP, X64, BINDING_DB, NA, NA, NA, NA
4BGH, 3I6, PDB_BIND, IC50, =, 4, nM
4BGH, 3I6, BINDING_MOAD, ic50, 4, =, nM
2XNB, Y8L, PDB_BIND, Ki, =, 149, nM
2XNB, Y8L, BINDING_MOAD, Ki, 149, =, nM
1HCK, ATP, BINDING_MOAD, , , , 
1HCK, ATP, BINDING_DB, NA, NA, NA, NA
3NS9, NS9, PDB_BIND, IC50, =, 3, nM
3NS9, NS9, BINDING_MOAD, ic50, 0.003, =, uM
3NS9, NS9, BINDING_DB, NA, NA, NA, NA
1PKD, UCN, BINDING_MOAD, , , , 
1PKD, UCN, BINDING_MOAD, , , , 
1PKD, UCN, BINDING_DB, NA, NA, NA, NA
3EID, PO5, PDB_BIND, IC50, =, 0.45, uM
2R3Q, 5SC, BINDING_MOAD, , , , 
4EOQ, ATP, BINDING_MOAD, , , , 
4EOQ, ATP, BINDING_MOAD, , , , 
4EOQ, ATP, BINDING_DB, NA, NA, NA, NA
2R3K, SCQ, PDB_BIND, IC50, =, 100, nM
2R3K, SCQ, BINDING_MOAD, ic50, 100, =, nM
2R3J, SCJ, PDB_BIND, IC50, =, 10, nM
2R3J, SCJ, BINDING_MOAD, ic50, 10, =, nM
2R3J, SCJ, BINDING_DB, NA, NA, NA, NA
3TI1, B49, PDB_BIND, IC50, =, 130, uM
3TI1, B49, BINDING_MOAD, , , , 
3TI1, B49, BINDING_DB, NA, NA, NA, NA
1E1X, NW1, PDB_BIND, Ki, =, 1.3, uM
1E1X, NW1, BINDING_MOAD, Ki, 1.3, =, uM
1E1X, NW1, BINDING_DB, NA, NA, NA, NA
1E1V, CMG, PDB_BIND, Ki, =, 12, uM
1E1V, CMG, BINDING_MOAD, Ki, 12, =, uM
1E1V, CMG, BINDING_DB, NA, NA, NA, NA
3S2P, PMU, PDB_BIND, IC50, =, 68, nM
3S2P, PMU, BINDING_MOAD, ic50, 0.068, =, uM
3S2P, PMU, BINDING_DB, NA, NA, NA, NA
3TIZ, 3TI, BINDING_MOAD, , , , 
1JST, ATP, BINDING_DB, NA, NA, NA, NA
1JSV, U55, PDB_BIND, Ki, =, 2, uM
1JSV, U55, BINDING_MOAD, , , , 
1B38, ATP, PDB_BIND, Kd, =, 0.254, uM
1B38, ATP, BINDING_MOAD, Kd, 0.254, =, uM
1B38, ATP, BINDING_DB, NA, NA, NA, NA
1B39, ATP, PDB_BIND, Kd, =, 0.120, uM
1B39, ATP, BINDING_MOAD, Kd, 0.12, =, uM
1B39, ATP, BINDING_DB, NA, NA, NA, NA
2R3F, SC8, PDB_BIND, IC50, =, 500, nM
2R3F, SC8, BINDING_MOAD, ic50, 500, =, nM
1URW, I1P, PDB_BIND, IC50, <, 0.003, uM
1URW, I1P, BINDING_MOAD, ic50, 0.003, <, uM
1URW, I1P, BINDING_DB, NA, NA, NA, NA
3TIY, TIY, PDB_BIND, IC50, =, 17, uM
3TIY, TIY, BINDING_MOAD, , , , 
3TIY, TIY, BINDING_DB, NA, NA, NA, NA
2IW8, 4SP, PDB_BIND, IC50, =, 103, nM
2IW8, 4SP, BINDING_MOAD, ic50, 103, =, nM
2IW8, 4SP, BINDING_MOAD, ic50, 103, =, nM
2IW8, 4SP, BINDING_DB, NA, NA, NA, NA
2IW9, 4SP, PDB_BIND, IC50, =, 8.9, nM
2IW9, 4SP, BINDING_MOAD, ic50, 8.9, =, nM
2IW9, 4SP, BINDING_MOAD, ic50, 8.9, =, nM
2IW9, 4SP, BINDING_DB, NA, NA, NA, NA
2W17, I19, PDB_BIND, IC50, =, 2, nM
2W17, I19, BINDING_MOAD, ic50, 0.002, =, uM
2W17, I19, BINDING_DB, NA, NA, NA, NA
2IW6, QQ2, PDB_BIND, IC50, =, 0.14, uM
2IW6, QQ2, BINDING_MOAD, ic50, 0.14, =, uM
2IW6, QQ2, BINDING_MOAD, ic50, 0.14, =, uM
2IW6, QQ2, BINDING_DB, NA, NA, NA, NA
1Y8Y, CT7, BINDING_MOAD, ic50, 2, =, uM
1Y8Y, CT7, BINDING_DB, NA, NA, NA, NA
1V1K, 3FP, PDB_BIND, IC50, =, 35, uM
1V1K, 3FP, BINDING_MOAD, Ki, 35, =, uM
1V1K, 3FP, BINDING_DB, NA, NA, NA, NA
4CFW, SQ9, PDB_BIND, IC50, =, 0.51, uM
4CFW, SQ9, BINDING_MOAD, ic50, 0.51, =, uM
4CFW, SQ9, BINDING_MOAD, ic50, 0.51, =, uM
3RKB, 12Z, PDB_BIND, IC50, =, 0.38, uM
2W1H, L0F, BINDING_MOAD, ic50, 0.052, =, uM
4CFN, JYM, BINDING_MOAD, ic50, 49, =, uM
4CFN, JYM, BINDING_MOAD, ic50, 49, =, uM
2UZL, C94, PDB_BIND, IC50, =, 0.61, uM
2UZL, C94, BINDING_MOAD, ic50, 0.61, =, uM
2UZL, C94, BINDING_MOAD, ic50, 0.61, =, uM
2UZL, C94, BINDING_DB, NA, NA, NA, NA
2UZO, C62, PDB_BIND, IC50, =, 27, uM
2UZO, C62, BINDING_MOAD, ic50, 18, =, uM
2UZO, C62, BINDING_DB, NA, NA, NA, NA
2UZN, C96, PDB_BIND, IC50, =, 0.03, uM
2UZN, C96, BINDING_MOAD, ic50, 0.03, =, uM
2UZN, C96, BINDING_DB, NA, NA, NA, NA
2UZE, C95, PDB_BIND, IC50, =, 47, uM
2UZE, C95, BINDING_MOAD, ic50, 48, =, uM
2UZE, C95, BINDING_MOAD, ic50, 48, =, uM
2UZE, C95, BINDING_DB, NA, NA, NA, NA
2UZD, C85, PDB_BIND, IC50, =, 0.18, uM
2UZD, C85, BINDING_DB, NA, NA, NA, NA
2DUV, 371, PDB_BIND, IC50, =, 0.087, uM
2DUV, 371, BINDING_MOAD, ic50, 0.087, =, uM
2DUV, 371, BINDING_DB, NA, NA, NA, NA
2UZB, C75, PDB_BIND, IC50, =, 0.12, uM
2UZB, C75, BINDING_DB, NA, NA, NA, NA
3RPV, 26Z, PDB_BIND, IC50, =, 0.07, uM
3RPY, 27Z, PDB_BIND, IC50, =, 4.8, uM
1H07, MFP, PDB_BIND, IC50, =, 3, uM
1H07, MFP, BINDING_MOAD, ic50, 3, =, uM
1H07, MFQ, PDB_BIND, IC50, =, 3, uM
1H07, MFQ, BINDING_MOAD, ic50, 3, =, uM
1H07, MFQ, BINDING_DB, NA, NA, NA, NA
1H01, FAL, PDB_BIND, IC50, =, 22, uM
1H01, FAL, BINDING_MOAD, ic50, 22, =, uM
1H01, FBL, BINDING_MOAD, ic50, 22, =, uM
1H01, FBL, BINDING_DB, NA, NA, NA, NA
3BHV, VAR, BINDING_MOAD, ic50, 0.08, =, uM
3BHV, VAR, BINDING_MOAD, ic50, 0.08, =, uM
3BHV, VAR, BINDING_DB, NA, NA, NA, NA
3BHU, MHR, BINDING_MOAD, ic50, 0.003, =, uM
3BHU, MHR, BINDING_MOAD, ic50, 0.003, =, uM
3BHU, MHR, BINDING_DB, NA, NA, NA, NA
3BHT, MFR, BINDING_MOAD, ic50, 0.011, =, uM
3BHT, MFR, BINDING_MOAD, ic50, 0.011, =, uM
3BHT, MFR, BINDING_DB, NA, NA, NA, NA
3LE6, 2BZ, PDB_BIND, IC50, =, 0.035, uM
3LE6, 2BZ, BINDING_MOAD, ic50, 0.035, =, uM
1H08, BWP, BINDING_DB, NA, NA, NA, NA
1H08, BYP, BINDING_MOAD, , , , 
1PXP, CK8, PDB_BIND, Ki, =, 0.22, uM
1PXP, CK8, BINDING_MOAD, Ki, 0.22, ~, uM
1PXP, CK8, BINDING_DB, NA, NA, NA, NA
2BTR, U73, PDB_BIND, IC50, =, 95, nM
2BTR, U73, BINDING_MOAD, ic50, 95, =, nM
2BTS, U32, PDB_BIND, IC50, =, 20, nM
2BTS, U32, BINDING_MOAD, ic50, 20, =, nM
1PXO, CK7, PDB_BIND, Ki, =, 2.0, nM
1PXO, CK7, BINDING_MOAD, Ki, 2, =, nM
1PXO, CK7, BINDING_DB, NA, NA, NA, NA
1PXN, CK6, PDB_BIND, Ki, =, 0.07, uM
1PXN, CK6, BINDING_MOAD, Ki, 0.32, ~, uM
1PXN, CK6, BINDING_DB, NA, NA, NA, NA
1PXM, CK5, PDB_BIND, Ki, =, 0.06, uM
1PXM, CK5, BINDING_DB, NA, NA, NA, NA
1PXL, CK4, PDB_BIND, IC50, =, 0.9, uM
1PXL, CK4, BINDING_MOAD, , , , 
1PXL, CK4, BINDING_DB, NA, NA, NA, NA
1PXK, CK3, PDB_BIND, IC50, =, 2.2, uM
1PXJ, CK2, PDB_BIND, IC50, =, 13, uM
1PXJ, CK2, BINDING_MOAD, , , , 
1PXJ, CK2, BINDING_DB, NA, NA, NA, NA
1PXI, CK1, PDB_BIND, IC50, =, 17, uM
1PXI, CK1, BINDING_MOAD, , , , 
4EZ7, 2AN, BINDING_MOAD, , , , 
4EZ7, 2AN, BINDING_MOAD, , , , 
4EZ7, 2AN, BINDING_DB, NA, NA, NA, NA
4EZ7, STU, BINDING_MOAD, , , , 
4EZ7, STU, BINDING_DB, NA, NA, NA, NA
3RK9, 09Z, PDB_BIND, IC50, =, 0.52, uM
4EZ3, 0S0, PDB_BIND, IC50, =, 45, uM
4EZ3, 0S0, BINDING_MOAD, , , , 
4KD1, 1QK, BINDING_MOAD, , , , 
3RK7, 08Z, PDB_BIND, IC50, =, 0.2, uM
3RK5, 07Z, PDB_BIND, IC50, =, 4.0, uM
1FVV, 107, PDB_BIND, IC50, =, 10, nM
1FVV, 107, BINDING_DB, NA, NA, NA, NA
1FVT, 106, PDB_BIND, IC50, =, 60, nM
1FVT, 106, BINDING_MOAD, , , , 
3DDQ, RRC, PDB_BIND, IC50, =, 0.21, uM
3DDQ, RRC, BINDING_MOAD, ic50, 28, ~, uM
3DDQ, RRC, BINDING_MOAD, ic50, 28, ~, uM
3DDQ, RRC, BINDING_DB, NA, NA, NA, NA
3DDP, RC8, PDB_BIND, IC50, =, 0.072, uM
1H0W, 207, PDB_BIND, IC50, =, 13, uM
1H0V, UN4, BINDING_MOAD, , , , 
1P2A, 5BN, PDB_BIND, IC50, =, 12, nM
1P2A, 5BN, BINDING_MOAD, ic50, 12, =, nM
1P2A, 5BN, BINDING_DB, NA, NA, NA, NA
4GCJ, X64, PDB_BIND, IC50, =, 0.02, uM
4GCJ, X64, BINDING_DB, NA, NA, NA, NA
2C5O, CK2, PDB_BIND, IC50, =, 6.50, uM
2C5O, CK2, BINDING_MOAD, ic50, 6.5, =, uM
2C5O, CK2, BINDING_MOAD, ic50, 6.5, =, uM
2C5O, CK2, BINDING_DB, NA, NA, NA, NA
3SW7, 19K, BINDING_DB, NA, NA, NA, NA
3SW4, 18K, BINDING_DB, NA, NA, NA, NA
2FVD, LIA, PDB_BIND, Ki, =, 3, nM
2FVD, LIA, BINDING_MOAD, Ki, 0.003, =, uM
2FVD, LIA, BINDING_DB, NA, NA, NA, NA
3PY1, 2AN, BINDING_MOAD, Kd, 37, =, uM
3PY1, 2AN, BINDING_MOAD, Kd, 37, =, uM
3PY1, 2AN, BINDING_DB, NA, NA, NA, NA
3PY1, SU9, PDB_BIND, IC50, =, 130, nM
3PY1, SU9, BINDING_MOAD, ic50, 0.13, =, uM
3PY1, SU9, BINDING_DB, NA, NA, NA, NA
3QTU, X44, PDB_BIND, IC50, =, 0.07, uM
1AQ1, STU, PDB_BIND, IC50, =, 7, nM
1AQ1, STU, BINDING_MOAD, , , , 
1AQ1, STU, BINDING_DB, NA, NA, NA, NA
3R9N, Z68, PDB_BIND, IC50, =, 1.4, uM
3R9D, X6B, PDB_BIND, IC50, =, 71, uM
2V22, C35, PDB_BIND, IC50, =, 4.1, uM
1CKP, PVB, BINDING_MOAD, , , , 
1CKP, PVB, BINDING_DB, NA, NA, NA, NA
3EJ1, 5BP, PDB_BIND, IC50, =, 0.12, uM
3EJ1, 5BP, BINDING_DB, NA, NA, NA, NA
3UNJ, 0BX, PDB_BIND, IC50, =, 11, uM
3UNJ, 0BX, BINDING_MOAD, ic50, 11, =, uM
3UNJ, 0BX, BINDING_DB, NA, NA, NA, NA
3UNK, 0BY, PDB_BIND, IC50, =, 15, uM
3UNK, 0BY, BINDING_MOAD, ic50, 15, =, uM
3UNK, 0BY, BINDING_DB, NA, NA, NA, NA
2VV9, IM9, PDB_BIND, IC50, =, 0.017, uM
2VV9, IM9, BINDING_MOAD, ic50, 0.017, =, uM
2VV9, IM9, BINDING_DB, NA, NA, NA, NA
4FKJ, 11K, BINDING_DB, NA, NA, NA, NA
1VYW, 292, PDB_BIND, IC50, =, 37, nM
1VYW, 292, BINDING_MOAD, ic50, 37, =, nM
1VYW, 292, BINDING_MOAD, ic50, 37, =, nM
1VYW, 292, BINDING_DB, NA, NA, NA, NA
3IG7, EFP, PDB_BIND, IC50, =, 63, nM
3IG7, EFP, BINDING_MOAD, ic50, 9, =, nM
3IG7, EFP, BINDING_DB, NA, NA, NA, NA
1VYZ, N5B, PDB_BIND, IC50, =, 290, nM
1VYZ, N5B, BINDING_MOAD, ic50, 290, =, nM
1VYZ, N5B, BINDING_DB, NA, NA, NA, NA
2G9X, NU5, PDB_BIND, IC50, =, 45, nM
2G9X, NU5, BINDING_MOAD, ic50, 45, =, nM
2G9X, NU5, BINDING_MOAD, ic50, 45, =, nM
3IGG, EFQ, PDB_BIND, IC50, =, 66.5, nM
3IGG, EFQ, BINDING_MOAD, ic50, 95, =, nM
3IGG, EFQ, BINDING_DB, NA, NA, NA, NA
1W0X, OLO, PDB_BIND, IC50, =, 5, uM
1W0X, OLO, BINDING_MOAD, , , , 
1W0X, OLO, BINDING_DB, NA, NA, NA, NA
2R3P, 3SC, PDB_BIND, IC50, =, 900, nM
2R3P, 3SC, BINDING_MOAD, ic50, 900, =, nM
2R3R, 6SC, BINDING_MOAD, , , , 
2R3R, 6SC, BINDING_DB, NA, NA, NA, NA
2R3I, SCF, PDB_BIND, IC50, =, 1, uM
2R3I, SCF, BINDING_MOAD, ic50, 1000, =, nM
4LYN, 1YG, PDB_BIND, IC50, =, 0.06, uM
4LYN, 1YG, BINDING_MOAD, , , , 
4LYN, 1YG, BINDING_DB, NA, NA, NA, NA
2R3M, SCX, PDB_BIND, IC50, =, 10, nM
2R3M, SCX, BINDING_MOAD, ic50, 10, =, nM
2R3L, SCW, PDB_BIND, IC50, =, 100, nM
2R3L, SCW, BINDING_MOAD, ic50, 100, =, nM
2R3O, 2SC, PDB_BIND, IC50, =, 600, nM
2R3O, 2SC, BINDING_MOAD, ic50, 600, =, nM
2R3N, SCZ, PDB_BIND, IC50, =, 70, nM
