PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
2C2T, 39E, BINDING_MOAD, ic50, 15, =, uM
2C2T, NDP, BINDING_MOAD, , , , 
2C2T, NDP, BINDING_MOAD, , , , 
3EIG, MTX, PDB_BIND, Ki, =, 21, nM
3EIG, MTX, BINDING_MOAD, Ki, 21, =, nM
3EIG, MTX, BINDING_DB, NA, NA, NA, NA
3N0H, TOP, PDB_BIND, Ki, =, 617, nM
3N0H, TOP, BINDING_MOAD, Ki, 617, =, nM
3N0H, TOP, BINDING_MOAD, Ki, 617, =, nM
3N0H, TOP, BINDING_DB, NA, NA, NA, NA
3GYF, 51P, BINDING_MOAD, ic50, 12.3, =, nM
3GYF, 51P, BINDING_DB, NA, NA, NA, NA
3GYF, NDP, BINDING_MOAD, , , , 
1S3W, NAP, BINDING_MOAD, , , , 
1S3W, TQT, BINDING_MOAD, , , , 
3OAF, OAG, PDB_BIND, Ki, =, 1.6, nM
3OAF, OAG, BINDING_DB, NA, NA, NA, NA
3NU0, 3TU, BINDING_MOAD, ic50, 0.1, =, uM
3NU0, 3TU, BINDING_DB, NA, NA, NA, NA
3NU0, NDP, BINDING_MOAD, , , , 
4KEB, 1QZ, BINDING_MOAD, ic50, 45, =, nM
4KEB, FOL, BINDING_MOAD, , , , 
4KEB, FOL, BINDING_DB, NA, NA, NA, NA
4KEB, NDP, BINDING_MOAD, , , , 
4KEB, NDP, BINDING_MOAD, , , , 
1DLS, MTX, BINDING_MOAD, Ki, 10.9, =, nM
1DLS, MTX, BINDING_DB, NA, NA, NA, NA
1DLS, NDP, BINDING_MOAD, , , , 
1DLR, MXA, BINDING_MOAD, Ki, 16.4, =, nM
1DLR, MXA, BINDING_DB, NA, NA, NA, NA
1DLR, NDP, BINDING_MOAD, , , , 
3GI2, GHW, BINDING_MOAD, , , , 
3GI2, GHW, BINDING_DB, NA, NA, NA, NA
3GI2, NDP, BINDING_MOAD, , , , 
4KFJ, 1R0, BINDING_MOAD, ic50, 60, =, nM
4KFJ, 1R0, BINDING_DB, NA, NA, NA, NA
4KFJ, FOL, BINDING_MOAD, , , , 
4KFJ, FOL, BINDING_DB, NA, NA, NA, NA
4KFJ, NDP, BINDING_MOAD, , , , 
4KFJ, NDP, BINDING_MOAD, , , , 
2W3A, TOP, BINDING_DB, NA, NA, NA, NA
2W3B, FOL, BINDING_DB, NA, NA, NA, NA
2W3B, VG9, BINDING_DB, NA, NA, NA, NA
3FS6, DH1, BINDING_MOAD, Ki, 230, =, nM
3FS6, DH1, BINDING_DB, NA, NA, NA, NA
3FS6, NDP, BINDING_MOAD, , , , 
3F91, DH1, BINDING_MOAD, , , , 
3F91, DH1, BINDING_DB, NA, NA, NA, NA
3F91, NDP, BINDING_MOAD, , , , 
1PD9, CO4, BINDING_MOAD, , , , 
1PD9, CO4, BINDING_DB, NA, NA, NA, NA
1PD8, CO4, BINDING_MOAD, , , , 
1PD8, CO4, BINDING_DB, NA, NA, NA, NA
1PD8, NDP, BINDING_MOAD, , , , 
3GHW, GHW, BINDING_MOAD, Kd, 0.02, =, uM
3GHW, GHW, BINDING_DB, NA, NA, NA, NA
3GHW, NDP, BINDING_MOAD, , , , 
3GHV, GHC, BINDING_MOAD, , , , 
3GHV, GHC, BINDING_DB, NA, NA, NA, NA
3GHV, NDP, BINDING_MOAD, , , , 
1DHF, FOL, BINDING_MOAD, Kd, 0.111, =, uM
1DHF, FOL, BINDING_MOAD, Kd, 0.111, =, uM
1DHF, FOL, BINDING_DB, NA, NA, NA, NA
1OHJ, COP, BINDING_MOAD, , , , 
1OHJ, COP, BINDING_DB, NA, NA, NA, NA
1OHJ, NDP, BINDING_MOAD, , , , 
3NTZ, 3TZ, BINDING_MOAD, ic50, 0.09, =, uM
3NTZ, 3TZ, BINDING_DB, NA, NA, NA, NA
3NTZ, NDP, BINDING_MOAD, , , , 
3F8Z, DH1, BINDING_MOAD, Ki, 66, =, nM
3F8Z, DH1, BINDING_DB, NA, NA, NA, NA
3F8Z, NDP, BINDING_MOAD, , , , 
3F8Y, DH1, BINDING_MOAD, Ki, 8.3, =, nM
3F8Y, DH1, BINDING_DB, NA, NA, NA, NA
3F8Y, NDP, BINDING_MOAD, , , , 
1HFR, MOT, BINDING_MOAD, Ki, 790, =, nM
1HFR, MOT, BINDING_DB, NA, NA, NA, NA
1MVT, DTM, BINDING_MOAD, , , , 
1MVT, DTM, BINDING_DB, NA, NA, NA, NA
2DHF, DZF, BINDING_MOAD, , , , 
2DHF, DZF, BINDING_MOAD, , , , 
1BOZ, NDP, BINDING_MOAD, , , , 
1BOZ, PRD, BINDING_MOAD, ic50, 8500, =, nM
1BOZ, PRD, BINDING_DB, NA, NA, NA, NA
3S7A, 684, PDB_BIND, IC50, =, 1.1, nM
3S7A, 684, BINDING_MOAD, , , , 
nM
1BOZ, PRD, BINDING_DB, NA, NA, NA, NA
3S7A, 684, PDB_BIND, IC50, =, 1.1, nM
3S7A, 684, BINDING_MOAD, , , , 
