PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
3G0X, MD7, BINDING_MOAD, ic50, 0.053, =, uM
3G0X, MD7, BINDING_DB, NA, NA, NA, NA
3G0X, ORO, BINDING_MOAD, , , , 
3KVM, 951, BINDING_MOAD, ic50, 0.5, =, uM
3KVM, 951, BINDING_DB, NA, NA, NA, NA
3KVM, DOR, BINDING_MOAD, , , , 
3KVM, FMN, BINDING_MOAD, , , , 
3KVM, FMN, BINDING_DB, NA, NA, NA, NA
3KVJ, 1X5, BINDING_MOAD, ic50, 0.1, =, uM
3KVJ, 1X5, BINDING_DB, NA, NA, NA, NA
3KVJ, DOR, BINDING_MOAD, , , , 
3KVJ, FMN, BINDING_MOAD, , , , 
3KVJ, FMN, BINDING_DB, NA, NA, NA, NA
3G0U, FMN, BINDING_MOAD, , , , 
3G0U, FMN, BINDING_DB, NA, NA, NA, NA
3G0U, MDY, BINDING_MOAD, ic50, 0.2, =, uM
3G0U, MDY, BINDING_DB, NA, NA, NA, NA
3G0U, ORO, BINDING_MOAD, , , , 
3KVL, 7Z5, BINDING_MOAD, ic50, 5.5, =, uM
3KVL, 7Z5, BINDING_DB, NA, NA, NA, NA
3KVL, DOR, BINDING_MOAD, , , , 
3KVL, FMN, BINDING_MOAD, , , , 
3KVL, FMN, BINDING_DB, NA, NA, NA, NA
3FJ6, CIH, BINDING_MOAD, ic50, 0.022, =, uM
3FJ6, CIH, BINDING_DB, NA, NA, NA, NA
3FJ6, FMN, BINDING_MOAD, , , , 
3FJ6, FMN, BINDING_DB, NA, NA, NA, NA
3FJ6, ORO, BINDING_MOAD, , , , 
INDING_MOAD, ic50, 0.022, =, uM
3FJ6, CIH, BINDING_DB, NA, NA, NA, NA
3FJ6, FMN, BINDING_MOAD, , , , 
3FJ6, FMN, BINDING_DB, NA, NA, NA, NA
3FJ6, ORO, BINDING_MOAD, , , , 
