PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
1GJ8, 133, BINDING_DB, NA, NA, NA, NA
1GJ8, CIT, BINDING_DB, NA, NA, NA, NA
1GJ9, 134, BINDING_MOAD, Ki, 0.011, =, uM
1GJ9, 134, BINDING_DB, NA, NA, NA, NA
1GJ9, CIT, BINDING_DB, NA, NA, NA, NA
4H42, 11E, PDB_BIND, Ki, =, 341, uM
3IG6, 438, PDB_BIND, IC50, =, 0.025, uM
3IG6, 438, BINDING_MOAD, ic50, 0.025, =, uM
3IG6, 438, BINDING_MOAD, ic50, 0.025, =, uM
1VJA, 7IN, PDB_BIND, Ki, =, 0.020, uM
1VJA, 7IN, BINDING_MOAD, Ki, 0.02, =, uM
1VJA, 7IN, BINDING_DB, NA, NA, NA, NA
1F5L, AMR, PDB_BIND, Ki, =, 5.3, uM
1F5L, AMR, BINDING_MOAD, Ki, 5.3, =, uM
1F5L, AMR, BINDING_DB, NA, NA, NA, NA
1O5C, CIT, BINDING_DB, NA, NA, NA, NA
1O5C, CR9, PDB_BIND, Ki, =, 6.0, uM
1O5C, CR9, BINDING_MOAD, Ki, 6, =, uM
1O5C, CR9, BINDING_DB, NA, NA, NA, NA
1O5B, CIT, BINDING_MOAD, , , , 
1O5B, CIT, BINDING_DB, NA, NA, NA, NA
1O5B, ESI, PDB_BIND, Ki, =, 1.7, uM
1O5B, ESI, BINDING_MOAD, Ki, 1.7, =, uM
1O5B, ESI, BINDING_DB, NA, NA, NA, NA
1O5A, 696, PDB_BIND, Ki, =, 0.38, uM
1O5A, 696, BINDING_MOAD, Ki, 0.38, =, uM
1O5A, 696, BINDING_DB, NA, NA, NA, NA
1O5A, CIT, BINDING_DB, NA, NA, NA, NA
2R2W, 4PG, PDB_BIND, Ki, =, 34, uM
2R2W, 4PG, BINDING_MOAD, Ki, 34, =, uM
2VIO, L1O, PDB_BIND, IC50, =, 40, uM
2VIO, L1O, BINDING_MOAD, ic50, 40, =, uM
2VIO, L1O, BINDING_DB, NA, NA, NA, NA
4FUD, 6UP, BINDING_DB, NA, NA, NA, NA
1VJ9, 5IN, PDB_BIND, Ki, =, 0.028, uM
1VJ9, 5IN, BINDING_MOAD, Ki, 0.028, =, uM
1VJ9, 5IN, BINDING_DB, NA, NA, NA, NA
2VNT, QGG, PDB_BIND, Ki, =, 9.9, nM
2VNT, QGG, BINDING_MOAD, Ki, 9.9, =, nM
2VNT, QGG, BINDING_MOAD, Ki, 9.9, =, nM
2VNT, QGG, BINDING_MOAD, Ki, 9.9, =, nM
2VNT, QGG, BINDING_MOAD, Ki, 9.9, =, nM
2VNT, QGG, BINDING_MOAD, Ki, 9.9, =, nM
2VNT, QGG, BINDING_MOAD, Ki, 9.9, =, nM
2VNT, QGG, BINDING_DB, NA, NA, NA, NA
3KID, 2BS, PDB_BIND, Ki, =, 656, uM
1OWK, 303, PDB_BIND, Ki, =, 23.5, nM
2VIW, D56, PDB_BIND, IC50, =, 72, nM
2VIW, D56, BINDING_MOAD, ic50, 72, =, nM
2VIW, D56, BINDING_DB, NA, NA, NA, NA
2VIV, VG2, PDB_BIND, IC50, =, 520, nM
2VIV, VG2, BINDING_MOAD, ic50, 520, =, nM
2VIV, VG2, BINDING_DB, NA, NA, NA, NA
2VIQ, D55, PDB_BIND, IC50, =, 1.3, uM
2VIQ, D55, BINDING_MOAD, ic50, 1.3, =, uM
2VIQ, D55, BINDING_DB, NA, NA, NA, NA
2VIP, L1R, PDB_BIND, IC50, =, 5.2, uM
2VIP, L1R, BINDING_MOAD, ic50, 5.2, =, uM
2VIP, L1R, BINDING_DB, NA, NA, NA, NA
4FUE, 7UP, BINDING_DB, NA, NA, NA, NA
2VIN, 505, PDB_BIND, IC50, =, 1, mM
2VIN, 505, BINDING_MOAD, ic50, 1, >, mM
4FUG, 9UP, BINDING_DB, NA, NA, NA, NA
4FUF, 8UP, BINDING_DB, NA, NA, NA, NA
4FUC, 239, BINDING_DB, NA, NA, NA, NA
4FUI, UI3, BINDING_DB, NA, NA, NA, NA
4FUH, 1U2, BINDING_DB, NA, NA, NA, NA
4FUJ, 1U9, BINDING_DB, NA, NA, NA, NA
1W13, SM1, PDB_BIND, Ki, =, 2, nM
1W13, SM1, BINDING_MOAD, Ki, 2, =, nM
1W13, SM1, BINDING_DB, NA, NA, NA, NA
1W12, SL1, PDB_BIND, Ki, =, 14, nM
1W11, SK1, PDB_BIND, Ki, =, 6, nM
1W11, SK1, BINDING_MOAD, Ki, 6, =, nM
1W11, SK1, BINDING_DB, NA, NA, NA, NA
1W10, SJ1, PDB_BIND, Ki, =, 28, nM
3KGP, 4AZ, PDB_BIND, Ki, =, 2.68, mM
3KGP, 4AZ, BINDING_DB, NA, NA, NA, NA
1GI9, 123, PDB_BIND, Ki, =, 6.0, uM
1GI9, 123, BINDING_MOAD, Ki, 1.1, =, uM
1GI9, 123, BINDING_DB, NA, NA, NA, NA
1GI9, CIT, BINDING_DB, NA, NA, NA, NA
1EJN, AGB, PDB_BIND, Ki, =, 2.4, uM
1EJN, AGB, BINDING_MOAD, Ki, 2.4, =, uM
1EJN, AGB, BINDING_DB, NA, NA, NA, NA
4FU7, 1UP, BINDING_DB, NA, NA, NA, NA
1W0Z, SI1, PDB_BIND, Ki, =, 21, nM
1W0Z, SI1, BINDING_MOAD, Ki, 21, =, nM
4FU9, 675, BINDING_DB, NA, NA, NA, NA
4FU8, 2UP, BINDING_DB, NA, NA, NA, NA

1W0Z, SI1, BINDING_MOAD, Ki, 21, =, nM
4FU9, 675, BINDING_DB, NA, NA, NA, NA
4FU8, 2UP, BINDING_DB, NA, NA, NA, NA
