PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
1N6Q, ATM, BINDING_DB, NA, NA, NA, NA
2YKN, YKN, BINDING_MOAD, , , , 
3IRX, UDR, PDB_BIND, IC50, =, 1.0, nM
3MEE, T27, BINDING_MOAD, , , , 
3HVT, NVP, BINDING_DB, NA, NA, NA, NA
3DLE, GFA, BINDING_MOAD, ic50, 2, =, nM
1HQU, HBY, BINDING_DB, NA, NA, NA, NA
3DLG, GWE, BINDING_MOAD, ic50, 1.2, =, nM
1LWC, NVP, BINDING_DB, NA, NA, NA, NA
4B3Q, NVP, BINDING_DB, NA, NA, NA, NA
2IAJ, ATP, BINDING_MOAD, , , , 
2IAJ, ATP, BINDING_DB, NA, NA, NA, NA
2WON, ZZE, PDB_BIND, Kd, =, 624, nM
4I2P, G73, BINDING_MOAD, , , , 
1TVR, TB9, PDB_BIND, IC50, =, 33, nM
1TVR, TB9, BINDING_DB, NA, NA, NA, NA
1REV, TB9, BINDING_DB, NA, NA, NA, NA
4IFY, 1FD, BINDING_MOAD, , , , 
4IFY, T27, BINDING_MOAD, , , , 
2HNY, NVP, PDB_BIND, IC50, =, 1165, nM
2HNY, NVP, BINDING_MOAD, ic50, 1165, =, nM
2HNY, NVP, BINDING_DB, NA, NA, NA, NA
3ISN, EDM, BINDING_MOAD, Ki, 8, =, nM
2ZD1, T27, BINDING_MOAD, , , , 
3I0R, RT3, PDB_BIND, IC50, =, 3, nM
3I0S, RT7, PDB_BIND, IC50, =, 1, nM
3M8P, 65B, PDB_BIND, IC50, =, 2.1, nM
3M8P, 65B, BINDING_DB, NA, NA, NA, NA
3M8Q, DJZ, PDB_BIND, IC50, =, 0.3, nM
4IG0, 1FG, BINDING_MOAD, , , , 
4IG0, 1FG, BINDING_MOAD, , , , 
1LWF, NVP, BINDING_DB, NA, NA, NA, NA
4IG3, J94, BINDING_MOAD, , , , 
4IG3, J94, BINDING_DB, NA, NA, NA, NA
4IG3, T27, BINDING_MOAD, , , , 
3ITH, EDM, PDB_BIND, Ki, =, 8, nM
1TV6, CP9, PDB_BIND, IC50, =, 4, uM
2I5J, K05, PDB_BIND, IC50, =, 0.5, uM
2I5J, K05, BINDING_DB, NA, NA, NA, NA
4ID5, 1FF, BINDING_MOAD, , , , 
4ID5, T27, BINDING_MOAD, , , , 
2YNF, WHU, BINDING_MOAD, , , , 
1TKZ, H16, PDB_BIND, IC50, =, 0.24, uM
1TKZ, H16, BINDING_DB, NA, NA, NA, NA
1EET, BFU, BINDING_DB, NA, NA, NA, NA
1C1C, 612, BINDING_MOAD, , , , 
1C1C, 612, BINDING_DB, NA, NA, NA, NA
3V81, ATM, BINDING_DB, NA, NA, NA, NA
3V81, NVP, BINDING_DB, NA, NA, NA, NA
1FKO, EFZ, BINDING_DB, NA, NA, NA, NA
1JKH, EFZ, BINDING_MOAD, , , , 
1JKH, EFZ, BINDING_DB, NA, NA, NA, NA
1S1T, UC1, BINDING_MOAD, , , , 
1S1T, UC1, BINDING_DB, NA, NA, NA, NA
3IS9, AC7, PDB_BIND, IC50, =, 0.38, uM
1C1B, GCA, BINDING_MOAD, , , , 
1C1B, GCA, BINDING_DB, NA, NA, NA, NA
2RF2, MRX, PDB_BIND, IC50, =, 3.6, nM
2RF2, MRX, BINDING_MOAD, ic50, 3.6, =, nM
2YNG, SRT, BINDING_DB, NA, NA, NA, NA
2YNG, WHU, BINDING_MOAD, , , , 
3DYA, PZL, PDB_BIND, IC50, =, 3, nM
3DYA, PZL, BINDING_MOAD, ic50, 3, =, nM
3DYA, PZL, BINDING_DB, NA, NA, NA, NA
1RT1, MKC, PDB_BIND, IC50, =, 8, nM
1RT1, MKC, BINDING_DB, NA, NA, NA, NA
1RT3, U05, BINDING_DB, NA, NA, NA, NA
1RT2, TNK, PDB_BIND, IC50, =, 6, nM
1RT2, TNK, BINDING_DB, NA, NA, NA, NA
1RT4, UC1, BINDING_DB, NA, NA, NA, NA
3C6T, M14, PDB_BIND, IC50, =, 2.11, nM
3C6U, M22, PDB_BIND, IC50, =, 1.35, nM
3TAM, M06, PDB_BIND, Ki, =, 3.7, nM
2HND, NVP, BINDING_MOAD, , , , 
2HND, NVP, BINDING_DB, NA, NA, NA, NA
1JLQ, SBN, PDB_BIND, IC50, =, 0.007, uM
1JLQ, SBN, BINDING_DB, NA, NA, NA, NA
1RTD, TTP, BINDING_DB, NA, NA, NA, NA
1RTI, HEF, PDB_BIND, IC50, =, 17, uM
1RTI, HEF, BINDING_DB, NA, NA, NA, NA
1RTH, U05, PDB_BIND, IC50, =, 0.4, uM
1RTH, U05, BINDING_MOAD, ic50, 0.4, =, uM
1RTH, U05, BINDING_DB, NA, NA, NA, NA
1JLA, TNK, BINDING_MOAD, , , , 
1JLA, TNK, BINDING_DB, NA, NA, NA, NA
1C0U, BM5, BINDING_DB, NA, NA, NA, NA
1JLB, NVP, BINDING_DB, NA, NA, NA, NA
1JLG, UC1, BINDING_DB, NA, NA, NA, NA
3DRS, R8D, PDB_BIND, IC50, =, 0.5, nM
1HPZ, AAP, BINDING_DB, NA, NA, NA, NA
3DRR, R8E, PDB_BIND, IC50, =, 0.4, nM
2VG7, NNI, BINDING_DB, NA, NA, NA, NA
1TL3, H20, PDB_BIND, IC50, =, 0.63, uM
1TL3, H20, BINDING_DB, NA, NA, NA, NA
3MED, 65B, BINDING_MOAD, , , , 
3MED, 65B, BINDING_DB, NA, NA, NA, NA
3MEC, 65B, BINDING_MOAD, , , , 
3MEC, 65B, BINDING_DB, NA, NA, NA, NA
2IC3, HBY, BINDING_DB, NA, NA, NA, NA
2BAN, 357, PDB_BIND, IC50, =, 1, nM
4G1Q, T27, BINDING_MOAD, , , , 
3QO9, QO9, PDB_BIND, IC50, =, 1.2, uM
4IFV, FMQ, BINDING_MOAD, , , , 
4IFV, FMQ, BINDING_MOAD, , , , 
4IFV, T27, BINDING_MOAD, , , , 
3T19, 5MA, PDB_BIND, Ki, =, 2.2, nM
1S1W, UC1, BINDING_DB, NA, NA, NA, NA
1S1V, TNK, BINDING_DB, NA, NA, NA, NA
1S1U, NVP, BINDING_DB, NA, NA, NA, NA
1S1X, NVP, BINDING_DB, NA, NA, NA, NA
3IG1, JTH, PDB_BIND, Kd, =, 0.73, uM
3IG1, JTH, BINDING_DB, NA, NA, NA, NA
4KFB, 1QP, BINDING_MOAD, , , , 
4KFB, T27, BINDING_MOAD, , , , 
1IKY, MSD, PDB_BIND, IC50, =, 5.5, nM
1IKX, PNU, PDB_BIND, IC50, =, 7.0, nM
1IKX, PNU, BINDING_DB, NA, NA, NA, NA
3E01, PZ2, PDB_BIND, IC50, =, 30, nM
3E01, PZ2, BINDING_DB, NA, NA, NA, NA
3DRP, R8E, PDB_BIND, IC50, =, 0.2, nM
2B6A, T50, BINDING_DB, NA, NA, NA, NA
1IKW, EFZ, PDB_BIND, IC50, =, 2.5, nM
1IKW, EFZ, BINDING_DB, NA, NA, NA, NA
1IKV, EFZ, PDB_BIND, IC50, =, 520, nM
1IKV, EFZ, BINDING_DB, NA, NA, NA, NA
1FK9, EFZ, BINDING_MOAD, , , , 
1FK9, EFZ, BINDING_DB, NA, NA, NA, NA
3KLH, ATM, BINDING_DB, NA, NA, NA, NA
3DI6, PDZ, PDB_BIND, IC50, =, 0.1, uM
4KO0, JLJ, BINDING_MOAD, , , , 
2OPR, HBQ, BINDING_DB, NA, NA, NA, NA
3KLG, ATM, BINDING_DB, NA, NA, NA, NA
1SV5, 65B, BINDING_DB, NA, NA, NA, NA
2JLE, I15, PDB_BIND, IC50, =, 384, nM
2JLE, I15, BINDING_DB, NA, NA, NA, NA
4H4M, 494, PDB_BIND, IC50, =, 3.0, nM
4ICL, 14N, BINDING_MOAD, , , , 
4ICL, T27, BINDING_MOAD, , , , 
4KV8, 1WT, BINDING_MOAD, ic50, 17, =, nM
1VRU, AAP, PDB_BIND, IC50, =, 0.1, uM
1VRU, AAP, BINDING_MOAD, ic50, 0.1, =, uM
1VRU, AAP, BINDING_DB, NA, NA, NA, NA
1VRT, NVP, BINDING_MOAD, ic50, 0.08, =, uM
1VRT, NVP, BINDING_DB, NA, NA, NA, NA
1FKP, NVP, BINDING_DB, NA, NA, NA, NA
1UWB, TBO, PDB_BIND, IC50, =, 4.6, nM
2B5J, 3AC, PDB_BIND, IC50, =, 0.8, nM
3LP0, LP7, PDB_BIND, IC50, =, 0.11, uM
3LP0, NVP, BINDING_DB, NA, NA, NA, NA
4I7F, NVE, PDB_BIND, IC50, =, 100, nM
4I7F, NVE, BINDING_MOAD, ic50, 100, =, nM
1C0T, BM1, BINDING_DB, NA, NA, NA, NA
3QIP, NVP, BINDING_MOAD, , , , 
3QIP, NVP, BINDING_DB, NA, NA, NA, NA
3QIP, P4Y, PDB_BIND, Kd, =, 129, nM
3QIP, P4Y, BINDING_MOAD, , , , 
4B3O, EFZ, BINDING_DB, NA, NA, NA, NA
3LAK, KR1, BINDING_MOAD, , , , 
3LP1, LP8, PDB_BIND, IC50, =, 0.12, uM
3LP1, LP8, BINDING_MOAD, , , , 
3LP1, NVP, BINDING_MOAD, , , , 
3LP1, NVP, BINDING_DB, NA, NA, NA, NA
3LP2, LP9, PDB_BIND, IC50, =, 0.22, uM
4IDK, 1FE, BINDING_MOAD, , , , 
4IDK, T27, BINDING_MOAD, , , , 
