PDB_ID, LIG_ID, Source, Assay, Operator, Value, Units
2WI1, ZZ2, BINDING_MOAD, ic50, 4000, >, uM
2BSM, BSM, BINDING_MOAD, ic50, 1.5, =, uM
2BSM, BSM, BINDING_DB, NA, NA, NA, NA
2YE9, 2D4, PDB_BIND, IC50, =, 0.6, uM
2YE9, 2D4, BINDING_MOAD, , , , 
2YE9, 2D4, BINDING_DB, NA, NA, NA, NA
4NH8, 2LC, BINDING_DB, NA, NA, NA, NA
2YE4, 2FY, BINDING_MOAD, , , , 
2YE4, 2FY, BINDING_DB, NA, NA, NA, NA
2YE7, 2GA, BINDING_MOAD, , , , 
2YE2, XQI, BINDING_MOAD, , , , 
2YE2, XQI, BINDING_DB, NA, NA, NA, NA
2YE3, VXX, BINDING_MOAD, , , , 
4B7P, 9UN, PDB_BIND, Kd, =, 0.346, nM
4B7P, 9UN, BINDING_MOAD, Kd, 0.346, =, nM
3B28, B2X, PDB_BIND, Kd, =, 0.0034, uM
3B28, B2X, BINDING_MOAD, Kd, 0.0034, =, uM
3B28, B2X, BINDING_MOAD, Kd, 0.0034, =, uM
3B28, B2X, BINDING_DB, NA, NA, NA, NA
3B25, B2K, PDB_BIND, Kd, =, 0.86, uM
3B25, B2K, BINDING_MOAD, Kd, 0.86, =, uM
3B25, B2K, BINDING_DB, NA, NA, NA, NA
3B24, B2J, PDB_BIND, Kd, =, 0.042, mM
3B24, B2J, BINDING_MOAD, Kd, 0.042, =, mM
3B24, B2J, BINDING_MOAD, Kd, 0.042, =, mM
3B27, B2T, PDB_BIND, Kd, =, 6.9, uM
3B27, B2T, BINDING_MOAD, Kd, 6.9, =, uM
3B27, B2T, BINDING_DB, NA, NA, NA, NA
3RKZ, 06T, PDB_BIND, IC50, =, 83, nM
3RKZ, 06T, BINDING_MOAD, ic50, 0.083, =, uM
3RKZ, 06T, BINDING_DB, NA, NA, NA, NA
2VCJ, 2EQ, PDB_BIND, IC50, =, 21, nM
2VCJ, 2EQ, BINDING_MOAD, ic50, 0.021, =, uM
2VCJ, 2EQ, BINDING_DB, NA, NA, NA, NA
2XHR, C0P, PDB_BIND, Kd, =, 4.8, nM
2XHR, C0P, BINDING_MOAD, Kd, 0.0048, =, uM
4FCP, 42C, BINDING_MOAD, , , , 
4FCP, 42C, BINDING_MOAD, , , , 
2XHT, C0Y, PDB_BIND, Kd, =, 1.1, uM
2XHT, C0Y, BINDING_MOAD, Kd, 1.1, =, uM
3BMY, CXZ, PDB_BIND, IC50, =, 0.03, uM
3BMY, CXZ, BINDING_MOAD, ic50, 0.03, =, uM
3BMY, CXZ, BINDING_DB, NA, NA, NA, NA
3R4O, FU3, PDB_BIND, Ki, =, 7, nM
3R4O, FU3, BINDING_DB, NA, NA, NA, NA
2XHX, T5M, PDB_BIND, Kd, =, 0.25, uM
3R4N, FU5, PDB_BIND, Ki, =, 0.13, uM
3R4N, FU5, BINDING_MOAD, Ki, 0.13, =, uM
3R4N, FU5, BINDING_MOAD, Ki, 0.13, =, uM
3R4N, FU5, BINDING_DB, NA, NA, NA, NA
2QG2, A91, PDB_BIND, Ki, =, 4.0, uM
2QG2, A91, BINDING_MOAD, Ki, 4, =, uM
2QG0, A94, PDB_BIND, Ki, =, 1.9, uM
2QG0, A94, BINDING_MOAD, Ki, 1.9, =, uM
2QG0, A94, BINDING_MOAD, Ki, 1.9, =, uM
3R4P, FU7, PDB_BIND, Ki, =, 11, nM
3R4P, FU7, BINDING_MOAD, Ki, 0.011, =, uM
3R4P, FU7, BINDING_MOAD, Ki, 0.011, =, uM
3R4P, FU7, BINDING_DB, NA, NA, NA, NA
2BT0, CT5, BINDING_MOAD, ic50, 5.7, =, uM
2BT0, CT5, BINDING_MOAD, ic50, 5.7, =, uM
2BT0, CT5, BINDING_DB, NA, NA, NA, NA
3EKR, PY9, PDB_BIND, Ki, =, 0.03, uM
3EKR, PY9, BINDING_MOAD, Ki, 2.8, =, uM
3EKR, PY9, BINDING_MOAD, Ki, 2.8, =, uM
2XJG, XJG, PDB_BIND, Kd, =, 15, nM
2XJG, XJG, BINDING_MOAD, Kd, 0.015, =, uM
3QDD, 94M, PDB_BIND, Ki, =, 1.7, nM
3QDD, 94M, BINDING_MOAD, ic50, 5.1, =, nM
3QDD, 94M, BINDING_DB, NA, NA, NA, NA
3TUH, TUH, BINDING_DB, NA, NA, NA, NA
1YC3, 4BC, BINDING_MOAD, Kd, 0.68, =, uM
1YC3, 4BC, BINDING_DB, NA, NA, NA, NA
1YC1, 4BC, PDB_BIND, Kd, =, 680, nM
1YC1, 4BC, BINDING_MOAD, Kd, 0.68, =, uM
1YC1, 4BC, BINDING_DB, NA, NA, NA, NA
2YJW, YJW, PDB_BIND, IC50, =, 7.6, uM
2YJW, YJW, BINDING_MOAD, , , , 
2YJW, YJW, BINDING_DB, NA, NA, NA, NA
1YC4, 43P, PDB_BIND, Kd, =, 280, nM
1YC4, 43P, BINDING_MOAD, Kd, 0.28, =, uM
1YC4, 43P, BINDING_DB, NA, NA, NA, NA
3VHC, VHC, PDB_BIND, Kd, =, 1.3, nM
3VHC, VHC, BINDING_MOAD, Kd, 1.3, =, nM
3VHC, VHC, BINDING_DB, NA, NA, NA, NA
3VHA, VHA, PDB_BIND, Kd, =, 40, nM
3VHA, VHA, BINDING_MOAD, Kd, 40, =, nM
3VHA, VHA, BINDING_DB, NA, NA, NA, NA
3HEK, BD0, PDB_BIND, Ki, =, 5.4, nM
3HEK, BD0, BINDING_MOAD, Ki, 3.5, =, nM
3HEK, BD0, BINDING_MOAD, Ki, 3.5, =, nM
3VHD, VHE, PDB_BIND, Kd, =, 0.52, nM
3VHD, VHE, BINDING_MOAD, Kd, 0.52, =, nM
3VHD, VHE, BINDING_MOAD, Kd, 0.52, =, nM
3VHD, VHE, BINDING_DB, NA, NA, NA, NA
4JQL, VJ6, PDB_BIND, IC50, =, 1, uM
4JQL, VJ6, BINDING_MOAD, ic50, 1, =, uM
2YEI, XQI, BINDING_MOAD, , , , 
2YEI, XQI, BINDING_DB, NA, NA, NA, NA
2YEI, XQK, BINDING_MOAD, , , , 
2YEJ, XQK, BINDING_MOAD, , , , 
2YEJ, ZZ3, BINDING_MOAD, , , , 
2YEJ, ZZ3, BINDING_DB, NA, NA, NA, NA
2YEF, ANP, BINDING_MOAD, , , , 
2YEF, ANP, BINDING_DB, NA, NA, NA, NA
2YEG, XQG, BINDING_MOAD, , , , 
2YEA, 2A9, BINDING_MOAD, , , , 
3MNR, SD1, BINDING_MOAD, , , , 
2XAB, VHD, PDB_BIND, Kd, =, 0.54, nM
2XAB, VHD, BINDING_MOAD, Kd, 0.54, =, nM
2XAB, VHD, BINDING_MOAD, Kd, 0.54, =, nM
2QF6, A56, PDB_BIND, Ki, =, 0.32, uM
2QF6, A56, BINDING_DB, NA, NA, NA, NA
3NMQ, 7PP, PDB_BIND, Ki, =, 0.2, nM
3NMQ, 7PP, BINDING_MOAD, , , , 
3NMQ, 7PP, BINDING_DB, NA, NA, NA, NA
1UY7, PU4, BINDING_MOAD, ic50, 200, >, uM
1UY6, PU3, BINDING_MOAD, ic50, 200, >, uM
1UY6, PU3, BINDING_DB, NA, NA, NA, NA
2XJJ, L81, PDB_BIND, Kd, =, 0.31, uM
2XJJ, L81, BINDING_MOAD, Kd, 0.31, =, uM
2XJJ, L81, BINDING_MOAD, Kd, 0.31, =, uM
1UY9, PU6, PDB_BIND, IC50, =, 15.3, uM
1UY9, PU6, BINDING_MOAD, ic50, 15.3, =, uM
1UY9, PU6, BINDING_DB, NA, NA, NA, NA
1UY8, PU5, PDB_BIND, IC50, =, 75, uM
1UY8, PU5, BINDING_MOAD, ic50, 75, =, uM
1UY8, PU5, BINDING_DB, NA, NA, NA, NA
3INX, JZC, BINDING_MOAD, ic50, 0.022, =, uM
3INW, JZB, BINDING_MOAD, ic50, 0.039, =, uM
4EGH, 0OY, PDB_BIND, IC50, =, 550, uM
4EGH, 0OY, BINDING_MOAD, ic50, 550, =, uM
3R91, 06H, PDB_BIND, IC50, =, 92, nM
3R91, 06H, BINDING_MOAD, ic50, 0.092, =, uM
3R92, 06J, PDB_BIND, IC50, =, 96, nM
3R92, 06J, BINDING_MOAD, ic50, 0.883, =, uM
3R92, 06J, BINDING_DB, NA, NA, NA, NA
4BQG, 50Q, PDB_BIND, Kd, =, 0.60, uM
4BQG, 50Q, BINDING_MOAD, , , , 
2UWD, 2GG, PDB_BIND, Kd, =, 4.5, nM
2UWD, 2GG, BINDING_MOAD, Kd, 4.5, =, nM
2UWD, 2GG, BINDING_DB, NA, NA, NA, NA
1UYE, PU9, BINDING_MOAD, ic50, 200, >, uM
1UYD, PU8, BINDING_MOAD, ic50, 200, >, uM
1UYF, PU1, PDB_BIND, IC50, =, 30, uM
1UYF, PU1, BINDING_MOAD, ic50, 30, =, uM
1UYF, PU1, BINDING_DB, NA, NA, NA, NA
1UYC, PU7, PDB_BIND, IC50, =, 41, uM
1UYC, PU7, BINDING_MOAD, ic50, 41, =, uM
1UYC, PU7, BINDING_DB, NA, NA, NA, NA
1UYM, PU3, BINDING_MOAD, , , , 
1UYM, PU3, BINDING_DB, NA, NA, NA, NA
1UYI, PUZ, PDB_BIND, IC50, =, 4.1, uM
1UYI, PUZ, BINDING_MOAD, ic50, 4.1, =, uM
1UYI, PUZ, BINDING_DB, NA, NA, NA, NA
1UYH, PU0, PDB_BIND, IC50, =, 14.3, uM
1UYH, PU0, BINDING_MOAD, ic50, 14.3, =, uM
1UYH, PU0, BINDING_DB, NA, NA, NA, NA
1UYK, PUX, PDB_BIND, IC50, =, 17.1, uM
1UYK, PUX, BINDING_MOAD, ic50, 17.1, =, uM
1UYK, PUX, BINDING_DB, NA, NA, NA, NA
2QFO, A13, PDB_BIND, Kd, =, 20, uM
2QFO, A13, BINDING_MOAD, Ki, 18, =, uM
2QFO, A13, BINDING_DB, NA, NA, NA, NA
2QFO, A51, PDB_BIND, Kd, =, 20, uM
2QFO, A51, BINDING_MOAD, Kd, 150, =, uM
2QFO, A51, BINDING_DB, NA, NA, NA, NA
3D0B, SNX, PDB_BIND, Kd, =, 0.29, uM
3D0B, SNX, BINDING_MOAD, Kd, 0.29, =, uM
2XK2, ADP, BINDING_MOAD, Kd, 10, =, uM
2XK2, ADP, BINDING_DB, NA, NA, NA, NA
4EGK, RDC, PDB_BIND, Kd, =, 19, nM
4EGK, RDC, BINDING_MOAD, ic50, 40, =, nM
4EGK, RDC, BINDING_DB, NA, NA, NA, NA
4AWQ, 592, PDB_BIND, IC50, =, 479, nM
4AWQ, 592, BINDING_MOAD, ic50, 479, =, nM
4AWQ, 592, BINDING_MOAD, ic50, 479, =, nM
1OSF, KOS, BINDING_MOAD, , , , 
1OSF, KOS, BINDING_DB, NA, NA, NA, NA
3RLR, 3RR, PDB_BIND, Ki, =, 30, nM
3RLR, 3RR, BINDING_MOAD, Ki, 0.03, =, uM
3RLR, 3RR, BINDING_MOAD, Ki, 0.03, =, uM
3RLQ, 3RQ, PDB_BIND, Ki, =, 40, nM
3RLQ, 3RQ, BINDING_MOAD, Ki, 0.04, =, uM
3RLQ, 3RQ, BINDING_MOAD, Ki, 0.04, =, uM
3RLP, 3RP, PDB_BIND, Kd, =, 84, nM
3RLP, 3RP, BINDING_MOAD, Kd, 0.084, =, uM
3RLP, 3RP, BINDING_MOAD, Kd, 0.084, =, uM
2YI0, YI0, PDB_BIND, Kd, =, 7.5, nM
2YI0, YI0, BINDING_MOAD, Kd, 7.5, =, nM
2YI0, YI0, BINDING_DB, NA, NA, NA, NA
4BQJ, XKL, BINDING_MOAD, , , , 
2YI6, 6QM, BINDING_MOAD, , , , 
2YI6, 6QM, BINDING_DB, NA, NA, NA, NA
2YI7, BZ8, PDB_BIND, Kd, =, 4.8, nM
2YI7, BZ8, BINDING_MOAD, Kd, 4.8, =, nM
2YI7, BZ8, BINDING_DB, NA, NA, NA, NA
3HHU, 819, PDB_BIND, IC50, =, 41, nM
3HHU, 819, BINDING_MOAD, ic50, 41, =, nM
3HHU, 819, BINDING_MOAD, ic50, 41, =, nM
3HHU, 819, BINDING_DB, NA, NA, NA, NA
3B26, B2L, PDB_BIND, Kd, =, 0.23, uM
3B26, B2L, BINDING_MOAD, Kd, 0.23, =, uM
3B26, B2L, BINDING_DB, NA, NA, NA, NA
3FT8, MOJ, PDB_BIND, IC50, =, 30, nM
3FT8, MOJ, BINDING_MOAD, ic50, 0.03, =, uM
3BM9, BXZ, PDB_BIND, IC50, =, 0.19, uM
3BM9, BXZ, BINDING_MOAD, ic50, 0.19, =, uM
3BM9, BXZ, BINDING_DB, NA, NA, NA, NA
3FT5, MO8, PDB_BIND, IC50, =, 15, uM
3FT5, MO8, BINDING_MOAD, ic50, 15, =, uM
1BYQ, ADP, BINDING_MOAD, , , , 
1BYQ, ADP, BINDING_DB, NA, NA, NA, NA
2YI5, YI5, PDB_BIND, Kd, =, 39, nM
2YI5, YI5, BINDING_MOAD, Kd, 39, =, nM
2YI5, YI5, BINDING_DB, NA, NA, NA, NA
4EFU, EFU, PDB_BIND, IC50, =, 0.25, uM
4EFU, EFU, BINDING_MOAD, ic50, 0.25, =, uM
4EFU, EFU, BINDING_DB, NA, NA, NA, NA
4EFT, EFT, PDB_BIND, IC50, =, 85, uM
4EFT, EFT, BINDING_MOAD, ic50, 85, =, uM
2YEH, 2KU, BINDING_MOAD, , , , 
2WI4, ZZ4, PDB_BIND, IC50, =, 1.56, uM
2WI4, ZZ4, BINDING_MOAD, ic50, 1.56, =, uM
2WI4, ZZ4, BINDING_DB, NA, NA, NA, NA
3K99, PFT, PDB_BIND, Ki, =, 60, nM
3K99, PFT, BINDING_MOAD, Ki, 60,0, 1.56, =, uM
2WI4, ZZ4, BINDING_DB, NA, NA, NA, NA
3K99, PFT, PDB_BIND, Ki, =, 60, nM
3K99, PFT, BINDING_MOAD, Ki, 60, =, nM
3K99, PFT, BINDING_MOAD, Ki, 60, =, nM
3K99, PFT, BINDING_MOAD, Ki, 60, =, nM
3K99, PFT, BINDING_MOAD, Ki, 60, =, nM
3K98, 1RC, PDB_BIND, Kd, <, 1, nM
3K98, 1RC, BINDING_MOAD, Ki, 1, <, nM
3K98, 1RC, BINDING_MOAD, Ki, 1, <, nM
4AWP, 99A, PDB_BIND, IC50, =, 81, nM
4AWP, 99A, BINDING_MOAD, ic50, 81, =, nM
4AWP, 99A, BINDING_MOAD, ic50, 81, =, nM
3EKO, PYU, PDB_BIND, Ki, =, 0.2, uM
3EKO, PYU, BINDING_MOAD, Ki, 0.2, =, uM
3EKO, PYU, BINDING_MOAD, Ki, 0.2, =, uM
2YEE, 2EC, BINDING_MOAD, , , , 
2YEE, 2EC, BINDING_DB, NA, NA, NA, NA
3K97, 4CD, PDB_BIND, Ki, =, 10, nM
3K97, 4CD, BINDING_MOAD, Ki, 10, =, nM
3OW6, MEX, PDB_BIND, IC50, =, 0.22, uM
3OW6, MEX, BINDING_MOAD, , , , 
3OW6, MEX, BINDING_DB, NA, NA, NA, NA
2FWY, H64, PDB_BIND, IC50, =, 200, nM
2FWY, H64, BINDING_MOAD, ic50, 200, =, nM
2FWY, H64, BINDING_DB, NA, NA, NA, NA
4EGI, B2J, PDB_BIND, IC50, =, 150, uM
4EGI, B2J, BINDING_MOAD, ic50, 150, =, uM
2FWZ, H71, PDB_BIND, IC50, =, 50, nM
2FWZ, H71, BINDING_MOAD, ic50, 50, =, nM
2FWZ, H71, BINDING_DB, NA, NA, NA, NA
2H55, DZ8, BINDING_MOAD, , , , 
2H55, DZ8, BINDING_DB, NA, NA, NA, NA
